Stimulus,Participant,condition,parallel,semantic,RT
ma-ma.07.rtf,P08,ma-ma,2,1,185.8
ma-ma.07.rtf,P19,ma-ma,2,1,934
ma-ma.07.rtf,P21,ma-ma,2,1,542.8
ma-ma.07.rtf,P23,ma-ma,2,1,463.1
ma-ma.07.rtf,P25,ma-ma,2,1,302.1
ma-ma.07.rtf,P27,ma-ma,2,1,151.6
ma-ma.07.rtf,P29,ma-ma,2,1,516
ma-ma.07.rtf,P31,ma-ma,2,1,322.7
ma-ma.07.rtf,P33,ma-ma,2,1,459.6
ma-ma.07.rtf,P35,ma-ma,2,1,919.4
ma-ma.07.rtf,P37,ma-ma,2,1,317.9
ma-ma.07.rtf,P10,ma-ma,2,1,357
ma-ma.07.rtf,P11,ma-ma,2,1,562.1
ma-ma.07.rtf,P13,ma-ma,2,1,302.7
ma-ma.07.rtf,P16,ma-ma,2,1,851.4
ma-ma.07.rtf,P17,ma-ma,2,1,269
ma-ma.07.rtf,P18,ma-ma,2,1,601.5
ma-ma.07.rtf,P20,ma-ma,2,1,556.9
ma-ma.07.rtf,P24,ma-ma,2,1,312.2
ma-ma.07.rtf,P26,ma-ma,2,1,1036.7
ma-ma.07.rtf,P28,ma-ma,2,1,464.6
ma-ma.07.rtf,P30,ma-ma,2,1,756.5
ma-ma.07.rtf,P32,ma-ma,2,1,708.9
ma-ma.07.rtf,P34,ma-ma,2,1,939
ma-ma.07.rtf,P36,ma-ma,2,1,1050.8
ma-ma.08.rtf,P01,ma-ma,2,1,523.1
ma-ma.08.rtf,P02,ma-ma,2,1,176
ma-ma.08.rtf,P03,ma-ma,2,1,308.1
ma-ma.08.rtf,P04,ma-ma,2,1,205.3
ma-ma.08.rtf,P05,ma-ma,2,1,435.3
ma-ma.08.rtf,P07,ma-ma,2,1,645.5
ma-ma.08.rtf,P08,ma-ma,2,1,792
ma-ma.08.rtf,P09,ma-ma,2,1,308.1
ma-ma.08.rtf,P19,ma-ma,2,1,156.5
ma-ma.08.rtf,P25,ma-ma,2,1,931.3
ma-ma.08.rtf,P27,ma-ma,2,1,1056.2
ma-ma.08.rtf,P29,ma-ma,2,1,459.5
ma-ma.08.rtf,P31,ma-ma,2,1,381.3
ma-ma.08.rtf,P33,ma-ma,2,1,542
ma-ma.05.rtf,P03,ma-ma,2,1,54
ma-ma.08.rtf,P35,ma-ma,2,1,371.6
ma-ma.08.rtf,P37,ma-ma,2,1,718.8
ma-ma.08.rtf,P10,ma-ma,2,1,386.3
ma-ma.08.rtf,P11,ma-ma,2,1,615.5
ma-ma.08.rtf,P12,ma-ma,2,1,229.8
ma-ma.08.rtf,P13,ma-ma,2,1,366.7
ma-ma.08.rtf,P14,ma-ma,2,1,332.6
ma-ma.08.rtf,P15,ma-ma,2,1,758.1
ma-ma.08.rtf,P16,ma-ma,2,1,904.5
ma-ma.08.rtf,P17,ma-ma,2,1,268.9
ma-ma.08.rtf,P20,ma-ma,2,1,611.3
ma-ma.08.rtf,P22,ma-ma,2,1,543.7
ma-ma.08.rtf,P24,ma-ma,2,1,332.2
ma-ma.08.rtf,P26,ma-ma,2,1,765.9
ma-ma.08.rtf,P28,ma-ma,2,1,743.1
ma-ma.08.rtf,P30,ma-ma,2,1,811.6
ma-ma.05.rtf,P28,ma-ma,2,1,73.3
ma-ma.08.rtf,P34,ma-ma,2,1,454.6
ma-ma.08.rtf,P36,ma-ma,2,1,284.2
ma-ma.09.rtf,P01,ma-ma,2,1,453.3
ma-ma.09.rtf,P02,ma-ma,2,1,386.3
ma-ma.09.rtf,P04,ma-ma,2,1,752.8
ma-ma.09.rtf,P05,ma-ma,2,1,249.4
ma-ma.09.rtf,P06,ma-ma,2,1,572.1
ma-ma.09.rtf,P07,ma-ma,2,1,132
ma-ma.09.rtf,P08,ma-ma,2,1,366.9
ma-ma.09.rtf,P09,ma-ma,2,1,322.7
ma-ma.09.rtf,P19,ma-ma,2,1,156.5
ma-ma.09.rtf,P21,ma-ma,2,1,734.3
ma-ma.09.rtf,P23,ma-ma,2,1,1122.4
ma-ma.09.rtf,P25,ma-ma,2,1,353.4
ma-ma.09.rtf,P27,ma-ma,2,1,988
ma-ma.09.rtf,P29,ma-ma,2,1,937.5
ma-ma.09.rtf,P31,ma-ma,2,1,552.5
ma-ma.06.rtf,P01,ma-ma,2,1,50.3
ma-ma.09.rtf,P33,ma-ma,2,1,180.8
ma-ma.09.rtf,P35,ma-ma,2,1,454.6
ma-ma.09.rtf,P37,ma-ma,2,1,410.8
ma-ma.09.rtf,P10,ma-ma,2,1,361.8
ma-ma.09.rtf,P11,ma-ma,2,1,288.5
ma-ma.09.rtf,P12,ma-ma,2,1,860
ma-ma.09.rtf,P13,ma-ma,2,1,552
ma-ma.09.rtf,P14,ma-ma,2,1,841.2
ma-ma.09.rtf,P15,ma-ma,2,1,802
ma-ma.09.rtf,P16,ma-ma,2,1,435
ma-ma.09.rtf,P17,ma-ma,2,1,464.5
ma-ma.09.rtf,P18,ma-ma,2,1,704.4
ma-ma.09.rtf,P20,ma-ma,2,1,474.4
ma-ma.09.rtf,P22,ma-ma,2,1,312.2
ma-ma.09.rtf,P24,ma-ma,2,1,186.4
ma-ma.09.rtf,P26,ma-ma,2,1,609.6
ma-ma.09.rtf,P28,ma-ma,2,1,449.8
ma-ma.09.rtf,P30,ma-ma,2,1,806.9
ma-ma.09.rtf,P32,ma-ma,2,1,498.6
ma-ma.09.rtf,P34,ma-ma,2,1,303.1
ma-ma.09.rtf,P36,ma-ma,2,1,273.9
ma-ma.10.rtf,P01,ma-ma,2,1,946.4
ma-ma.10.rtf,P02,ma-ma,2,1,738.4
ma-ma.10.rtf,P03,ma-ma,2,1,537.7
ma-ma.10.rtf,P04,ma-ma,2,1,308.1
ma-ma.10.rtf,P05,ma-ma,2,1,352.1
ma-ma.10.rtf,P06,ma-ma,2,1,630.4
ma-ma.10.rtf,P07,ma-ma,2,1,449.9
ma-ma.10.rtf,P08,ma-ma,2,1,479.2
ma-ma.10.rtf,P09,ma-ma,2,1,567.5
ma-ma.10.rtf,P19,ma-ma,2,1,963.4
ma-ma.10.rtf,P23,ma-ma,2,1,644.3
ma-ma.10.rtf,P25,ma-ma,2,1,850.9
ma-ma.10.rtf,P29,ma-ma,2,1,748.7
ma-ma.10.rtf,P31,ma-ma,2,1,777.5
ma-ma.10.rtf,P33,ma-ma,2,1,787.3
ma-ma.10.rtf,P35,ma-ma,2,1,205.4
ma-ma.10.rtf,P37,ma-ma,2,1,660.1
ma-ma.10.rtf,P10,ma-ma,2,1,215.3
ma-ma.10.rtf,P11,ma-ma,2,1,249.4
ma-ma.10.rtf,P12,ma-ma,2,1,689.5
ma-ma.10.rtf,P13,ma-ma,2,1,264.1
ma-ma.10.rtf,P15,ma-ma,2,1,743.2
ma-ma.10.rtf,P16,ma-ma,2,1,180.9
ma-ma.10.rtf,P17,ma-ma,2,1,250.1
ma-ma.10.rtf,P18,ma-ma,2,1,679.7
ma-ma.10.rtf,P20,ma-ma,2,1,665
ma-ma.10.rtf,P22,ma-ma,2,1,619.4
ma-ma.10.rtf,P24,ma-ma,2,1,513.4
ma-ma.10.rtf,P26,ma-ma,2,1,332.2
ma-ma.10.rtf,P28,ma-ma,2,1,1017.2
ma-ma.10.rtf,P30,ma-ma,2,1,1159
ma-ma.10.rtf,P32,ma-ma,2,1,1193.8
ma-ma.10.rtf,P34,ma-ma,2,1,220.1
ma-ma.11.rtf,P01,ma-ma,2,1,1056.9
ma-ma.11.rtf,P02,ma-ma,2,1,474.5
ma-ma.11.rtf,P03,ma-ma,2,1,127.1
ma-ma.11.rtf,P04,ma-ma,2,1,650.4
ma-ma.11.rtf,P05,ma-ma,2,1,274
ma-ma.11.rtf,P07,ma-ma,2,1,542.6
ma-ma.11.rtf,P08,ma-ma,2,1,1080.5
ma-ma.11.rtf,P09,ma-ma,2,1,283.7
ma-ma.11.rtf,P19,ma-ma,2,1,885
ma-ma.11.rtf,P23,ma-ma,2,1,614.2
ma-ma.11.rtf,P25,ma-ma,2,1,140.7
ma-ma.11.rtf,P27,ma-ma,2,1,127.1
ma-ma.06.rtf,P03,ma-ma,2,1,0
ma-ma.11.rtf,P29,ma-ma,2,1,577.2
ma-ma.11.rtf,P33,ma-ma,2,1,470
ma-ma.11.rtf,P37,ma-ma,2,1,322.7
ma-ma.11.rtf,P10,ma-ma,2,1,665.2
ma-ma.11.rtf,P11,ma-ma,2,1,449.9
ma-ma.11.rtf,P12,ma-ma,2,1,503.8
ma-ma.11.rtf,P13,ma-ma,2,1,650.4
ma-ma.11.rtf,P15,ma-ma,2,1,860.2
ma-ma.11.rtf,P16,ma-ma,2,1,332.5
ma-ma.11.rtf,P18,ma-ma,2,1,655
ma-ma.11.rtf,P22,ma-ma,2,1,699.6
ma-ma.11.rtf,P24,ma-ma,2,1,146
ma-ma.11.rtf,P26,ma-ma,2,1,432.8
ma-ma.11.rtf,P28,ma-ma,2,1,141.8
ma-ma.11.rtf,P30,ma-ma,2,1,621.1
ma-ma.07.rtf,P03,ma-ma,2,1,63.6
ma-ma.11.rtf,P32,ma-ma,2,1,718.7
ma-ma.07.rtf,P09,ma-ma,2,1,0
ma-ma.11.rtf,P34,ma-ma,2,1,405.9
ma-ma.11.rtf,P36,ma-ma,2,1,122
ma-ma.12.rtf,P02,ma-ma,2,1,792.3
ma-ma.12.rtf,P04,ma-ma,2,1,298.4
ma-ma.12.rtf,P05,ma-ma,2,1,426.3
ma-ma.12.rtf,P06,ma-ma,2,1,655.2
ma-ma.12.rtf,P07,ma-ma,2,1,474
ma-ma.12.rtf,P08,ma-ma,2,1,528.7
ma-ma.12.rtf,P09,ma-ma,2,1,390
ma-ma.12.rtf,P19,ma-ma,2,1,431.6
ma-ma.12.rtf,P21,ma-ma,2,1,723.8
ma-ma.12.rtf,P23,ma-ma,2,1,870.8
ma-ma.12.rtf,P27,ma-ma,2,1,904.7
ma-ma.12.rtf,P31,ma-ma,2,1,356.9
ma-ma.12.rtf,P33,ma-ma,2,1,1056.1
ma-ma.12.rtf,P35,ma-ma,2,1,440.1
ma-ma.12.rtf,P37,ma-ma,2,1,498.7
ma-ma.12.rtf,P10,ma-ma,2,1,679.7
ma-ma.12.rtf,P11,ma-ma,2,1,420.5
ma-ma.12.rtf,P12,ma-ma,2,1,562.4
ma-ma.12.rtf,P13,ma-ma,2,1,777.5
ma-ma.12.rtf,P14,ma-ma,2,1,1144.1
ma-ma.12.rtf,P15,ma-ma,2,1,694.5
ma-ma.12.rtf,P16,ma-ma,2,1,298.2
ma-ma.12.rtf,P18,ma-ma,2,1,1149.2
ma-ma.12.rtf,P20,ma-ma,2,1,875.4
ma-ma.12.rtf,P22,ma-ma,2,1,855.7
ma-ma.12.rtf,P24,ma-ma,2,1,745.1
ma-ma.12.rtf,P26,ma-ma,2,1,226.5
ma-ma.12.rtf,P28,ma-ma,2,1,195.8
ma-ma.12.rtf,P30,ma-ma,2,1,401.2
ma-ma.12.rtf,P32,ma-ma,2,1,572.1
ma-ma.12.rtf,P34,ma-ma,2,1,117.3
ma-ma.12.rtf,P36,ma-ma,2,1,176
ma-nma.01.rtf,P01,ma-nma,1,2,417.4
ma-ma.08.rtf,P18,ma-ma,2,1,0
ma-nma.01.rtf,P02,ma-nma,1,2,704.1
ma-nma.01.rtf,P03,ma-nma,1,2,180.9
ma-nma.01.rtf,P04,ma-nma,1,2,249.4
ma-nma.01.rtf,P05,ma-nma,1,2,215.2
ma-nma.01.rtf,P07,ma-nma,1,2,880
ma-nma.01.rtf,P08,ma-nma,1,2,288.5
ma-nma.01.rtf,P09,ma-nma,1,2,366.8
ma-nma.01.rtf,P19,ma-nma,1,2,684.7
ma-nma.01.rtf,P21,ma-nma,1,2,1091
ma-nma.01.rtf,P25,ma-nma,1,2,362.5
ma-nma.01.rtf,P27,ma-nma,1,2,445
ma-nma.01.rtf,P29,ma-nma,1,2,249.4
ma-nma.01.rtf,P31,ma-nma,1,2,396
ma-nma.01.rtf,P33,ma-nma,1,2,288.5
ma-nma.01.rtf,P37,ma-nma,1,2,127.1
ma-nma.01.rtf,P11,ma-nma,1,2,449.9
ma-nma.01.rtf,P12,ma-nma,1,2,523.2
ma-ma.09.rtf,P03,ma-ma,2,1,0
ma-nma.01.rtf,P13,ma-nma,1,2,470
ma-nma.01.rtf,P14,ma-nma,1,2,1071
ma-nma.01.rtf,P15,ma-nma,1,2,836.2
ma-nma.01.rtf,P16,ma-nma,1,2,347
ma-nma.01.rtf,P17,ma-nma,1,2,156.5
ma-nma.01.rtf,P18,ma-nma,1,2,317.8
ma-nma.01.rtf,P20,ma-nma,1,2,141.8
ma-nma.01.rtf,P22,ma-nma,1,2,392.6
ma-nma.01.rtf,P24,ma-nma,1,2,377.5
ma-nma.01.rtf,P26,ma-nma,1,2,181.2
ma-ma.10.rtf,P36,ma-ma,2,1,0
ma-nma.01.rtf,P28,ma-nma,1,2,288.2
ma-nma.01.rtf,P30,ma-nma,1,2,645.5
ma-nma.01.rtf,P34,ma-nma,1,2,122.6
ma-nma.01.rtf,P36,ma-nma,1,2,322.8
ma-nma.02.rtf,P01,ma-nma,1,2,644.4
ma-nma.02.rtf,P02,ma-nma,1,2,283.7
ma-nma.02.rtf,P03,ma-nma,1,2,156.5
ma-nma.02.rtf,P04,ma-nma,1,2,787.2
ma-nma.02.rtf,P05,ma-nma,1,2,278.8
ma-nma.02.rtf,P06,ma-nma,1,2,557.5
ma-nma.02.rtf,P07,ma-nma,1,2,484.2
ma-nma.02.rtf,P08,ma-nma,1,2,278.9
ma-nma.02.rtf,P09,ma-nma,1,2,249.5
ma-nma.02.rtf,P19,ma-nma,1,2,224.5
ma-nma.02.rtf,P21,ma-nma,1,2,1153.6
ma-nma.02.rtf,P25,ma-nma,1,2,287
ma-nma.02.rtf,P27,ma-nma,1,2,475
ma-nma.02.rtf,P29,ma-nma,1,2,489
ma-nma.02.rtf,P31,ma-nma,1,2,220.2
ma-nma.02.rtf,P33,ma-nma,1,2,460
ma-nma.02.rtf,P37,ma-nma,1,2,293.6
ma-nma.02.rtf,P10,ma-nma,1,2,151.6
ma-nma.02.rtf,P11,ma-nma,1,2,415.7
ma-ma.11.rtf,P35,ma-ma,2,1,0
ma-nma.02.rtf,P12,ma-nma,1,2,557.5
ma-nma.02.rtf,P13,ma-nma,1,2,317.8
ma-nma.02.rtf,P14,ma-nma,1,2,475
ma-nma.02.rtf,P16,ma-nma,1,2,386.2
ma-nma.02.rtf,P17,ma-nma,1,2,533
ma-nma.02.rtf,P18,ma-nma,1,2,249.4
ma-nma.02.rtf,P20,ma-nma,1,2,515
ma-nma.02.rtf,P22,ma-nma,1,2,301.9
ma-nma.02.rtf,P24,ma-nma,1,2,936.4
ma-nma.02.rtf,P26,ma-nma,1,2,513.6
ma-nma.02.rtf,P30,ma-nma,1,2,430.3
ma-nma.02.rtf,P32,ma-nma,1,2,841.1
ma-nma.02.rtf,P34,ma-nma,1,2,347.2
ma-nma.02.rtf,P36,ma-nma,1,2,210.3
ma-nma.03.rtf,P01,ma-nma,1,2,226.6
ma-nma.03.rtf,P02,ma-nma,1,2,293.9
ma-nma.03.rtf,P03,ma-nma,1,2,630.5
ma-nma.03.rtf,P04,ma-nma,1,2,157.2
ma-ma.12.rtf,P03,ma-ma,2,1,58.7
ma-nma.03.rtf,P05,ma-nma,1,2,165.9
ma-nma.03.rtf,P06,ma-nma,1,2,141.8
ma-nma.03.rtf,P07,ma-nma,1,2,489
ma-nma.03.rtf,P08,ma-nma,1,2,1080.8
ma-nma.03.rtf,P09,ma-nma,1,2,601.9
ma-nma.03.rtf,P19,ma-nma,1,2,386.2
ma-nma.03.rtf,P21,ma-nma,1,2,205.4
ma-nma.03.rtf,P23,ma-nma,1,2,644.1
ma-nma.03.rtf,P25,ma-nma,1,2,885.9
ma-nma.03.rtf,P27,ma-nma,1,2,337.4
ma-nma.03.rtf,P29,ma-nma,1,2,264.1
ma-nma.03.rtf,P31,ma-nma,1,2,293.4
ma-nma.03.rtf,P33,ma-nma,1,2,450.1
ma-nma.03.rtf,P35,ma-nma,1,2,122.3
ma-nma.03.rtf,P37,ma-nma,1,2,190.6
ma-nma.03.rtf,P10,ma-nma,1,2,245.2
ma-nma.03.rtf,P11,ma-nma,1,2,532.8
ma-nma.03.rtf,P12,ma-nma,1,2,533
ma-nma.03.rtf,P13,ma-nma,1,2,273.9
ma-nma.03.rtf,P14,ma-nma,1,2,850.7
ma-nma.03.rtf,P15,ma-nma,1,2,347.7
