Participant,Stimulus,condition,parallel,semantic,RT
P36,ma-nma.02.rtf,ma-nma,1,2,210
P37,ma-nma.02.rtf,ma-nma,1,2,146
P01,ma-nma.03.rtf,ma-nma,1,2,156
P02,ma-nma.03.rtf,ma-nma,1,2,293
P03,ma-nma.03.rtf,ma-nma,1,2,214
P04,ma-nma.03.rtf,ma-nma,1,2,157
P05,ma-nma.03.rtf,ma-nma,1,2,165
P06,ma-nma.03.rtf,ma-nma,1,2,141
P07,ma-nma.03.rtf,ma-nma,1,2,489
P08,ma-nma.03.rtf,ma-nma,1,2,244
P09,ma-nma.03.rtf,ma-nma,1,2,161
P10,ma-nma.03.rtf,ma-nma,1,2,245
P11,ma-nma.03.rtf,ma-nma,1,2,136
P12,ma-nma.03.rtf,ma-nma,1,2,533
P13,ma-nma.03.rtf,ma-nma,1,2,136
P14,ma-nma.03.rtf,ma-nma,1,2,371
P15,ma-nma.03.rtf,ma-nma,1,2,269
P16,ma-nma.03.rtf,ma-nma,1,2,351
P17,ma-nma.03.rtf,ma-nma,1,2,333
P18,ma-nma.03.rtf,ma-nma,1,2,195
P19,ma-nma.03.rtf,ma-nma,1,2,386
P20,ma-nma.03.rtf,ma-nma,1,2,215
P21,ma-nma.03.rtf,ma-nma,1,2,205
P22,ma-nma.03.rtf,ma-nma,1,2,90
P23,ma-nma.03.rtf,ma-nma,1,2,478
P24,ma-nma.03.rtf,ma-nma,1,2,130
P25,ma-nma.03.rtf,ma-nma,1,2,458
P26,ma-nma.03.rtf,ma-nma,1,2,498
P27,ma-nma.03.rtf,ma-nma,1,2,220
P28,ma-nma.03.rtf,ma-nma,1,2,401
P29,ma-nma.03.rtf,ma-nma,1,2,112
P30,ma-nma.03.rtf,ma-nma,1,2,195
P31,ma-nma.03.rtf,ma-nma,1,2,293
P32,ma-nma.03.rtf,ma-nma,1,2,156
P33,ma-nma.03.rtf,ma-nma,1,2,308
P34,ma-nma.03.rtf,ma-nma,1,2,175
P35,ma-nma.03.rtf,ma-nma,1,2,122
P36,ma-nma.03.rtf,ma-nma,1,2,161
P37,ma-nma.03.rtf,ma-nma,1,2,190
P01,ma-nma.04.rtf,ma-nma,1,2,221
P02,ma-nma.04.rtf,ma-nma,1,2,220
P03,ma-nma.04.rtf,ma-nma,1,2,0
P04,ma-nma.04.rtf,ma-nma,1,2,225
P05,ma-nma.04.rtf,ma-nma,1,2,141
P06,ma-nma.04.rtf,ma-nma,1,2,391
P07,ma-nma.04.rtf,ma-nma,1,2,391
P08,ma-nma.04.rtf,ma-nma,1,2,136
P09,ma-nma.04.rtf,ma-nma,1,2,195
P10,ma-nma.04.rtf,ma-nma,1,2,151
P11,ma-nma.04.rtf,ma-nma,1,2,538
P12,ma-nma.04.rtf,ma-nma,1,2,225
P13,ma-nma.04.rtf,ma-nma,1,2,674
P14,ma-nma.04.rtf,ma-nma,1,2,239
P15,ma-nma.04.rtf,ma-nma,1,2,146
P16,ma-nma.04.rtf,ma-nma,1,2,405
P17,ma-nma.04.rtf,ma-nma,1,2,78
P18,ma-nma.04.rtf,ma-nma,1,2,273
P19,ma-nma.04.rtf,ma-nma,1,2,122
P20,ma-nma.04.rtf,ma-nma,1,2,405
P21,ma-nma.04.rtf,ma-nma,1,2,493
P22,ma-nma.04.rtf,ma-nma,1,2,523
P23,ma-nma.04.rtf,ma-nma,1,2,246
P24,ma-nma.04.rtf,ma-nma,1,2,176
P25,ma-nma.04.rtf,ma-nma,1,2,513
P26,ma-nma.04.rtf,ma-nma,1,2,387
P27,ma-nma.04.rtf,ma-nma,1,2,136
P28,ma-nma.04.rtf,ma-nma,1,2,117
P29,ma-nma.04.rtf,ma-nma,1,2,141
P30,ma-nma.04.rtf,ma-nma,1,2,200
P31,ma-nma.04.rtf,ma-nma,1,2,567
P32,ma-nma.04.rtf,ma-nma,1,2,283
P33,ma-nma.04.rtf,ma-nma,1,2,298
P34,ma-nma.04.rtf,ma-nma,1,2,156
P35,ma-nma.04.rtf,ma-nma,1,2,356
P36,ma-nma.04.rtf,ma-nma,1,2,171
P37,ma-nma.04.rtf,ma-nma,1,2,137
P01,ma-nma.05.rtf,ma-nma,1,2,211
P02,ma-nma.05.rtf,ma-nma,1,2,195
P03,ma-nma.05.rtf,ma-nma,1,2,0
P04,ma-nma.05.rtf,ma-nma,1,2,107
P05,ma-nma.05.rtf,ma-nma,1,2,122
P06,ma-nma.05.rtf,ma-nma,1,2,293
P07,ma-nma.05.rtf,ma-nma,1,2,176
P08,ma-nma.05.rtf,ma-nma,1,2,537
P09,ma-nma.05.rtf,ma-nma,1,2,176
P10,ma-nma.05.rtf,ma-nma,1,2,577
P11,ma-nma.05.rtf,ma-nma,1,2,146
P12,ma-nma.05.rtf,ma-nma,1,2,156
P13,ma-nma.05.rtf,ma-nma,1,2,146
P14,ma-nma.05.rtf,ma-nma,1,2,68
P15,ma-nma.05.rtf,ma-nma,1,2,151
P16,ma-nma.05.rtf,ma-nma,1,2,132
P17,ma-nma.05.rtf,ma-nma,1,2,229
P18,ma-nma.05.rtf,ma-nma,1,2,278
P19,ma-nma.05.rtf,ma-nma,1,2,479
P20,ma-nma.05.rtf,ma-nma,1,2,206
P21,ma-nma.05.rtf,ma-nma,1,2,528
P22,ma-nma.05.rtf,ma-nma,1,2,241
P23,ma-nma.05.rtf,ma-nma,1,2,226
P24,ma-nma.05.rtf,ma-nma,1,2,155
P25,ma-nma.05.rtf,ma-nma,1,2,181
P26,ma-nma.05.rtf,ma-nma,1,2,206
P27,ma-nma.05.rtf,ma-nma,1,2,215
P28,ma-nma.05.rtf,ma-nma,1,2,166
P29,ma-nma.05.rtf,ma-nma,1,2,127
P30,ma-nma.05.rtf,ma-nma,1,2,78
P31,ma-nma.05.rtf,ma-nma,1,2,166
P32,ma-nma.05.rtf,ma-nma,1,2,440
P33,ma-nma.05.rtf,ma-nma,1,2,141
P34,ma-nma.05.rtf,ma-nma,1,2,308
P35,ma-nma.05.rtf,ma-nma,1,2,151
P36,ma-nma.05.rtf,ma-nma,1,2,190
P37,ma-nma.05.rtf,ma-nma,1,2,268
P01,ma-nma.06.rtf,ma-nma,1,2,332
P02,ma-nma.06.rtf,ma-nma,1,2,190
P03,ma-nma.06.rtf,ma-nma,1,2,0
P04,ma-nma.06.rtf,ma-nma,1,2,278
P05,ma-nma.06.rtf,ma-nma,1,2,176
P06,ma-nma.06.rtf,ma-nma,1,2,200
P07,ma-nma.06.rtf,ma-nma,1,2,493
P08,ma-nma.06.rtf,ma-nma,1,2,234
P09,ma-nma.06.rtf,ma-nma,1,2,332
P10,ma-nma.06.rtf,ma-nma,1,2,312
P11,ma-nma.06.rtf,ma-nma,1,2,625
P12,ma-nma.06.rtf,ma-nma,1,2,293
P13,ma-nma.06.rtf,ma-nma,1,2,474
P14,ma-nma.06.rtf,ma-nma,1,2,201
P15,ma-nma.06.rtf,ma-nma,1,2,151
P16,ma-nma.06.rtf,ma-nma,1,2,151
P17,ma-nma.06.rtf,ma-nma,1,2,83
P18,ma-nma.06.rtf,ma-nma,1,2,234
P19,ma-nma.06.rtf,ma-nma,1,2,146
P20,ma-nma.06.rtf,ma-nma,1,2,420
P21,ma-nma.06.rtf,ma-nma,1,2,317
P22,ma-nma.06.rtf,ma-nma,1,2,211
P23,ma-nma.06.rtf,ma-nma,1,2,241
P24,ma-nma.06.rtf,ma-nma,1,2,191
P25,ma-nma.06.rtf,ma-nma,1,2,317
P26,ma-nma.06.rtf,ma-nma,1,2,251
P27,ma-nma.06.rtf,ma-nma,1,2,415
P28,ma-nma.06.rtf,ma-nma,1,2,205
P29,ma-nma.06.rtf,ma-nma,1,2,132
P30,ma-nma.06.rtf,ma-nma,1,2,205
P31,ma-nma.06.rtf,ma-nma,1,2,269
P32,ma-nma.06.rtf,ma-nma,1,2,273
P33,ma-nma.06.rtf,ma-nma,1,2,156
P34,ma-nma.06.rtf,ma-nma,1,2,122
P35,ma-nma.06.rtf,ma-nma,1,2,127
P36,ma-nma.06.rtf,ma-nma,1,2,200
P37,ma-nma.06.rtf,ma-nma,1,2,166
P01,ma-nma.07.rtf,ma-nma,1,2,0
P02,ma-nma.07.rtf,ma-nma,1,2,136
P03,ma-nma.07.rtf,ma-nma,1,2,0
P04,ma-nma.07.rtf,ma-nma,1,2,58
P05,ma-nma.07.rtf,ma-nma,1,2,146
P06,ma-nma.07.rtf,ma-nma,1,2,410
P07,ma-nma.07.rtf,ma-nma,1,2,83
P08,ma-nma.07.rtf,ma-nma,1,2,166
P09,ma-nma.07.rtf,ma-nma,1,2,190
P10,ma-nma.07.rtf,ma-nma,1,2,254
P11,ma-nma.07.rtf,ma-nma,1,2,298
P12,ma-nma.07.rtf,ma-nma,1,2,298
P13,ma-nma.07.rtf,ma-nma,1,2,200
P14,ma-nma.07.rtf,ma-nma,1,2,254
P15,ma-nma.07.rtf,ma-nma,1,2,244
P16,ma-nma.07.rtf,ma-nma,1,2,112
P17,ma-nma.07.rtf,ma-nma,1,2,146
P18,ma-nma.07.rtf,ma-nma,1,2,337
P19,ma-nma.07.rtf,ma-nma,1,2,127
P20,ma-nma.07.rtf,ma-nma,1,2,205
P21,ma-nma.07.rtf,ma-nma,1,2,229
P22,ma-nma.07.rtf,ma-nma,1,2,281
P23,ma-nma.07.rtf,ma-nma,1,2,548
P24,ma-nma.07.rtf,ma-nma,1,2,0
P25,ma-nma.07.rtf,ma-nma,1,2,166
P26,ma-nma.07.rtf,ma-nma,1,2,206
P27,ma-nma.07.rtf,ma-nma,1,2,244
P28,ma-nma.07.rtf,ma-nma,1,2,151
P29,ma-nma.07.rtf,ma-nma,1,2,127
P30,ma-nma.07.rtf,ma-nma,1,2,122
P31,ma-nma.07.rtf,ma-nma,1,2,249
P32,ma-nma.07.rtf,ma-nma,1,2,337
P33,ma-nma.07.rtf,ma-nma,1,2,362
P34,ma-nma.07.rtf,ma-nma,1,2,117
P35,ma-nma.07.rtf,ma-nma,1,2,293
P36,ma-nma.07.rtf,ma-nma,1,2,288
P37,ma-nma.07.rtf,ma-nma,1,2,205
P01,ma-nma.08.rtf,ma-nma,1,2,115
P02,ma-nma.08.rtf,ma-nma,1,2,156
P03,ma-nma.08.rtf,ma-nma,1,2,117
P04,ma-nma.08.rtf,ma-nma,1,2,249
P05,ma-nma.08.rtf,ma-nma,1,2,151
P06,ma-nma.08.rtf,ma-nma,1,2,171
P07,ma-nma.08.rtf,ma-nma,1,2,293
P08,ma-nma.08.rtf,ma-nma,1,2,352
P09,ma-nma.08.rtf,ma-nma,1,2,215
P10,ma-nma.08.rtf,ma-nma,1,2,469
P11,ma-nma.08.rtf,ma-nma,1,2,215
P12,ma-nma.08.rtf,ma-nma,1,2,229
P13,ma-nma.08.rtf,ma-nma,1,2,459
P14,ma-nma.08.rtf,ma-nma,1,2,210
P15,ma-nma.08.rtf,ma-nma,1,2,577
P16,ma-nma.08.rtf,ma-nma,1,2,244
P17,ma-nma.08.rtf,ma-nma,1,2,215
P18,ma-nma.08.rtf,ma-nma,1,2,288
P19,ma-nma.08.rtf,ma-nma,1,2,137
P20,ma-nma.08.rtf,ma-nma,1,2,538
P21,ma-nma.08.rtf,ma-nma,1,2,259
P22,ma-nma.08.rtf,ma-nma,1,2,231
P23,ma-nma.08.rtf,ma-nma,1,2,548
P24,ma-nma.08.rtf,ma-nma,1,2,307
P25,ma-nma.08.rtf,ma-nma,1,2,155
P26,ma-nma.08.rtf,ma-nma,1,2,196
P27,ma-nma.08.rtf,ma-nma,1,2,176
P28,ma-nma.08.rtf,ma-nma,1,2,249
P29,ma-nma.08.rtf,ma-nma,1,2,293
P30,ma-nma.08.rtf,ma-nma,1,2,229
P31,ma-nma.08.rtf,ma-nma,1,2,493
P32,ma-nma.08.rtf,ma-nma,1,2,420
P33,ma-nma.08.rtf,ma-nma,1,2,601
P34,ma-nma.08.rtf,ma-nma,1,2,321
P35,ma-nma.08.rtf,ma-nma,1,2,220
P36,ma-nma.08.rtf,ma-nma,1,2,518
P37,ma-nma.08.rtf,ma-nma,1,2,152
P01,ma-nma.09.rtf,ma-nma,1,2,287
P02,ma-nma.09.rtf,ma-nma,1,2,528
P03,ma-nma.09.rtf,ma-nma,1,2,146
P04,ma-nma.09.rtf,ma-nma,1,2,283
P05,ma-nma.09.rtf,ma-nma,1,2,146
P06,ma-nma.09.rtf,ma-nma,1,2,337
P07,ma-nma.09.rtf,ma-nma,1,2,93
P08,ma-nma.09.rtf,ma-nma,1,2,347
P09,ma-nma.09.rtf,ma-nma,1,2,215
P10,ma-nma.09.rtf,ma-nma,1,2,254
P11,ma-nma.09.rtf,ma-nma,1,2,493
P12,ma-nma.09.rtf,ma-nma,1,2,298
P13,ma-nma.09.rtf,ma-nma,1,2,645
P14,ma-nma.09.rtf,ma-nma,1,2,137
P15,ma-nma.09.rtf,ma-nma,1,2,229
P16,ma-nma.09.rtf,ma-nma,1,2,322
P17,ma-nma.09.rtf,ma-nma,1,2,215
P18,ma-nma.09.rtf,ma-nma,1,2,303
P19,ma-nma.09.rtf,ma-nma,1,2,308
P20,ma-nma.09.rtf,ma-nma,1,2,665
P21,ma-nma.09.rtf,ma-nma,1,2,185
P22,ma-nma.09.rtf,ma-nma,1,2,251
P23,ma-nma.09.rtf,ma-nma,1,2,342
P24,ma-nma.09.rtf,ma-nma,1,2,276
P25,ma-nma.09.rtf,ma-nma,1,2,317
P26,ma-nma.09.rtf,ma-nma,1,2,271
P27,ma-nma.09.rtf,ma-nma,1,2,459
P28,ma-nma.09.rtf,ma-nma,1,2,210
P29,ma-nma.09.rtf,ma-nma,1,2,132
P30,ma-nma.09.rtf,ma-nma,1,2,97
P31,ma-nma.09.rtf,ma-nma,1,2,454
P32,ma-nma.09.rtf,ma-nma,1,2,391
P33,ma-nma.09.rtf,ma-nma,1,2,263
P34,ma-nma.09.rtf,ma-nma,1,2,220
P35,ma-nma.09.rtf,ma-nma,1,2,185
P36,ma-nma.09.rtf,ma-nma,1,2,185
P37,ma-nma.09.rtf,ma-nma,1,2,459
P01,ma-nma.10.rtf,ma-nma,1,2,236
P02,ma-nma.10.rtf,ma-nma,1,2,229
P03,ma-nma.10.rtf,ma-nma,1,2,83
P04,ma-nma.10.rtf,ma-nma,1,2,298
P05,ma-nma.10.rtf,ma-nma,1,2,185
P06,ma-nma.10.rtf,ma-nma,1,2,264
P07,ma-nma.10.rtf,ma-nma,1,2,83
P08,ma-nma.10.rtf,ma-nma,1,2,542
P09,ma-nma.10.rtf,ma-nma,1,2,283
P10,ma-nma.10.rtf,ma-nma,1,2,254
P11,ma-nma.10.rtf,ma-nma,1,2,352
P12,ma-nma.10.rtf,ma-nma,1,2,210
P13,ma-nma.10.rtf,ma-nma,1,2,205
P14,ma-nma.10.rtf,ma-nma,1,2,440
P15,ma-nma.10.rtf,ma-nma,1,2,288
P16,ma-nma.10.rtf,ma-nma,1,2,298
P17,ma-nma.10.rtf,ma-nma,1,2,396
P18,ma-nma.10.rtf,ma-nma,1,2,391
P19,ma-nma.10.rtf,ma-nma,1,2,141
P20,ma-nma.10.rtf,ma-nma,1,2,478
P21,ma-nma.10.rtf,ma-nma,1,2,180
P22,ma-nma.10.rtf,ma-nma,1,2,509
P23,ma-nma.10.rtf,ma-nma,1,2,966
P24,ma-nma.10.rtf,ma-nma,1,2,473
P25,ma-nma.10.rtf,ma-nma,1,2,448
P26,ma-nma.10.rtf,ma-nma,1,2,312
P27,ma-nma.10.rtf,ma-nma,1,2,185
P28,ma-nma.10.rtf,ma-nma,1,2,865
P29,ma-nma.10.rtf,ma-nma,1,2,131
P30,ma-nma.10.rtf,ma-nma,1,2,264
P31,ma-nma.10.rtf,ma-nma,1,2,200
P32,ma-nma.10.rtf,ma-nma,1,2,415
P33,ma-nma.10.rtf,ma-nma,1,2,229
P34,ma-nma.10.rtf,ma-nma,1,2,136
P35,ma-nma.10.rtf,ma-nma,1,2,161
P36,ma-nma.10.rtf,ma-nma,1,2,229
P37,ma-nma.10.rtf,ma-nma,1,2,205
P01,ma-nma.11.rtf,ma-nma,1,2,196
P02,ma-nma.11.rtf,ma-nma,1,2,151
P03,ma-nma.11.rtf,ma-nma,1,2,112
P04,ma-nma.11.rtf,ma-nma,1,2,93
P05,ma-nma.11.rtf,ma-nma,1,2,342
P06,ma-nma.11.rtf,ma-nma,1,2,268
P07,ma-nma.11.rtf,ma-nma,1,2,200
P08,ma-nma.11.rtf,ma-nma,1,2,366
P09,ma-nma.11.rtf,ma-nma,1,2,220
P10,ma-nma.11.rtf,ma-nma,1,2,362
P11,ma-nma.11.rtf,ma-nma,1,2,92
P12,ma-nma.11.rtf,ma-nma,1,2,400
P13,ma-nma.11.rtf,ma-nma,1,2,205
P14,ma-nma.11.rtf,ma-nma,1,2,366
P15,ma-nma.11.rtf,ma-nma,1,2,577
P16,ma-nma.11.rtf,ma-nma,1,2,401
P17,ma-nma.11.rtf,ma-nma,1,2,342
P18,ma-nma.11.rtf,ma-nma,1,2,151
P19,ma-nma.11.rtf,ma-nma,1,2,210
P20,ma-nma.11.rtf,ma-nma,1,2,137
P21,ma-nma.11.rtf,ma-nma,1,2,435
P22,ma-nma.11.rtf,ma-nma,1,2,372
P23,ma-nma.11.rtf,ma-nma,1,2,463
P24,ma-nma.11.rtf,ma-nma,1,2,146
P25,ma-nma.11.rtf,ma-nma,1,2,251
P26,ma-nma.11.rtf,ma-nma,1,2,146
P27,ma-nma.11.rtf,ma-nma,1,2,244
P28,ma-nma.11.rtf,ma-nma,1,2,220
P29,ma-nma.11.rtf,ma-nma,1,2,141
P30,ma-nma.11.rtf,ma-nma,1,2,171
P31,ma-nma.11.rtf,ma-nma,1,2,68
P32,ma-nma.11.rtf,ma-nma,1,2,151
P33,ma-nma.11.rtf,ma-nma,1,2,146
P34,ma-nma.11.rtf,ma-nma,1,2,122
P35,ma-nma.11.rtf,ma-nma,1,2,269
P36,ma-nma.11.rtf,ma-nma,1,2,200
P37,ma-nma.11.rtf,ma-nma,1,2,273
P01,ma-nma.12.rtf,ma-nma,1,2,492
P02,ma-nma.12.rtf,ma-nma,1,2,469
P03,ma-nma.12.rtf,ma-nma,1,2,92
P04,ma-nma.12.rtf,ma-nma,1,2,141
P05,ma-nma.12.rtf,ma-nma,1,2,220
P06,ma-nma.12.rtf,ma-nma,1,2,205
P07,ma-nma.12.rtf,ma-nma,1,2,185
P08,ma-nma.12.rtf,ma-nma,1,2,352
P09,ma-nma.12.rtf,ma-nma,1,2,371
P10,ma-nma.12.rtf,ma-nma,1,2,278
P11,ma-nma.12.rtf,ma-nma,1,2,469
P12,ma-nma.12.rtf,ma-nma,1,2,229
P13,ma-nma.12.rtf,ma-nma,1,2,987
P14,ma-nma.12.rtf,ma-nma,1,2,733
P15,ma-nma.12.rtf,ma-nma,1,2,288
P16,ma-nma.12.rtf,ma-nma,1,2,190
P17,ma-nma.12.rtf,ma-nma,1,2,180
P18,ma-nma.12.rtf,ma-nma,1,2,366
P19,ma-nma.12.rtf,ma-nma,1,2,151
P20,ma-nma.12.rtf,ma-nma,1,2,395
P21,ma-nma.12.rtf,ma-nma,1,2,102
P23,ma-nma.12.rtf,ma-nma,1,2,142
P24,ma-nma.12.rtf,ma-nma,1,2,125
P25,ma-nma.12.rtf,ma-nma,1,2,226
P26,ma-nma.12.rtf,ma-nma,1,2,397
P27,ma-nma.12.rtf,ma-nma,1,2,176
P28,ma-nma.12.rtf,ma-nma,1,2,250
P29,ma-nma.12.rtf,ma-nma,1,2,97
P30,ma-nma.12.rtf,ma-nma,1,2,185
P31,ma-nma.12.rtf,ma-nma,1,2,112
P32,ma-nma.12.rtf,ma-nma,1,2,292
P33,ma-nma.12.rtf,ma-nma,1,2,445
P34,ma-nma.12.rtf,ma-nma,1,2,283
P35,ma-nma.12.rtf,ma-nma,1,2,68
P36,ma-nma.12.rtf,ma-nma,1,2,674
P37,ma-nma.12.rtf,ma-nma,1,2,259
P01,nma-ma.01.rtf,nma-ma,1,1,221
P02,nma-ma.01.rtf,nma-ma,1,1,0
P03,nma-ma.01.rtf,nma-ma,1,1,298
P04,nma-ma.01.rtf,nma-ma,1,1,151
P05,nma-ma.01.rtf,nma-ma,1,1,132
P06,nma-ma.01.rtf,nma-ma,1,1,171
P07,nma-ma.01.rtf,nma-ma,1,1,58
P08,nma-ma.01.rtf,nma-ma,1,1,200
P09,nma-ma.01.rtf,nma-ma,1,1,743
P10,nma-ma.01.rtf,nma-ma,1,1,332
P11,nma-ma.01.rtf,nma-ma,1,1,440
P12,nma-ma.01.rtf,nma-ma,1,1,166
P13,nma-ma.01.rtf,nma-ma,1,1,229
P14,nma-ma.01.rtf,nma-ma,1,1,547
P15,nma-ma.01.rtf,nma-ma,1,1,322
P16,nma-ma.01.rtf,nma-ma,1,1,239
P17,nma-ma.01.rtf,nma-ma,1,1,141
P18,nma-ma.01.rtf,nma-ma,1,1,812
P19,nma-ma.01.rtf,nma-ma,1,1,454
P20,nma-ma.01.rtf,nma-ma,1,1,420
P21,nma-ma.01.rtf,nma-ma,1,1,122
P22,nma-ma.01.rtf,nma-ma,1,1,201
P23,nma-ma.01.rtf,nma-ma,1,1,201
P24,nma-ma.01.rtf,nma-ma,1,1,735
P25,nma-ma.01.rtf,nma-ma,1,1,251
P26,nma-ma.01.rtf,nma-ma,1,1,269
P27,nma-ma.01.rtf,nma-ma,1,1,249
P28,nma-ma.01.rtf,nma-ma,1,1,234
P29,nma-ma.01.rtf,nma-ma,1,1,254
P30,nma-ma.01.rtf,nma-ma,1,1,132
P31,nma-ma.01.rtf,nma-ma,1,1,371
P32,nma-ma.01.rtf,nma-ma,1,1,420
P33,nma-ma.01.rtf,nma-ma,1,1,215
P34,nma-ma.01.rtf,nma-ma,1,1,293
P35,nma-ma.01.rtf,nma-ma,1,1,239
P36,nma-ma.01.rtf,nma-ma,1,1,176
P37,nma-ma.01.rtf,nma-ma,1,1,171
P01,nma-ma.02.rtf,nma-ma,1,1,292
P02,nma-ma.02.rtf,nma-ma,1,1,332
P03,nma-ma.02.rtf,nma-ma,1,1,660
P04,nma-ma.02.rtf,nma-ma,1,1,244
P05,nma-ma.02.rtf,nma-ma,1,1,215
P06,nma-ma.02.rtf,nma-ma,1,1,273
P07,nma-ma.02.rtf,nma-ma,1,1,268
P08,nma-ma.02.rtf,nma-ma,1,1,244
P09,nma-ma.02.rtf,nma-ma,1,1,78
P10,nma-ma.02.rtf,nma-ma,1,1,396
P11,nma-ma.02.rtf,nma-ma,1,1,185
P12,nma-ma.02.rtf,nma-ma,1,1,758
P13,nma-ma.02.rtf,nma-ma,1,1,841
P14,nma-ma.02.rtf,nma-ma,1,1,342
P15,nma-ma.02.rtf,nma-ma,1,1,166
P16,nma-ma.02.rtf,nma-ma,1,1,714
P17,nma-ma.02.rtf,nma-ma,1,1,503
P18,nma-ma.02.rtf,nma-ma,1,1,385
P19,nma-ma.02.rtf,nma-ma,1,1,122
P20,nma-ma.02.rtf,nma-ma,1,1,166
P21,nma-ma.02.rtf,nma-ma,1,1,821
P22,nma-ma.02.rtf,nma-ma,1,1,176
P23,nma-ma.02.rtf,nma-ma,1,1,367
P24,nma-ma.02.rtf,nma-ma,1,1,216
P25,nma-ma.02.rtf,nma-ma,1,1,181
P26,nma-ma.02.rtf,nma-ma,1,1,186
P27,nma-ma.02.rtf,nma-ma,1,1,420
P28,nma-ma.02.rtf,nma-ma,1,1,547
P29,nma-ma.02.rtf,nma-ma,1,1,127
P30,nma-ma.02.rtf,nma-ma,1,1,195
P31,nma-ma.02.rtf,nma-ma,1,1,513
P32,nma-ma.02.rtf,nma-ma,1,1,694
P33,nma-ma.02.rtf,nma-ma,1,1,185
P34,nma-ma.02.rtf,nma-ma,1,1,146
P35,nma-ma.02.rtf,nma-ma,1,1,63
P36,nma-ma.02.rtf,nma-ma,1,1,69
P37,nma-ma.02.rtf,nma-ma,1,1,352
P01,nma-ma.03.rtf,nma-ma,1,1,221
P02,nma-ma.03.rtf,nma-ma,1,1,513
P03,nma-ma.03.rtf,nma-ma,1,1,53
P04,nma-ma.03.rtf,nma-ma,1,1,147
P05,nma-ma.03.rtf,nma-ma,1,1,386
P06,nma-ma.03.rtf,nma-ma,1,1,180
P07,nma-ma.03.rtf,nma-ma,1,1,83
P08,nma-ma.03.rtf,nma-ma,1,1,161
P09,nma-ma.03.rtf,nma-ma,1,1,244
P10,nma-ma.03.rtf,nma-ma,1,1,229
P11,nma-ma.03.rtf,nma-ma,1,1,327
P13,nma-ma.03.rtf,nma-ma,1,1,420
P14,nma-ma.03.rtf,nma-ma,1,1,117
P15,nma-ma.03.rtf,nma-ma,1,1,161
P16,nma-ma.03.rtf,nma-ma,1,1,513
P17,nma-ma.03.rtf,nma-ma,1,1,326
P18,nma-ma.03.rtf,nma-ma,1,1,303
P19,nma-ma.03.rtf,nma-ma,1,1,273
P20,nma-ma.03.rtf,nma-ma,1,1,381
P21,nma-ma.03.rtf,nma-ma,1,1,298
P22,nma-ma.03.rtf,nma-ma,1,1,130
P23,nma-ma.03.rtf,nma-ma,1,1,553
P24,nma-ma.03.rtf,nma-ma,1,1,624
P25,nma-ma.03.rtf,nma-ma,1,1,146
P26,nma-ma.03.rtf,nma-ma,1,1,392
P27,nma-ma.03.rtf,nma-ma,1,1,293
P28,nma-ma.03.rtf,nma-ma,1,1,0
P29,nma-ma.03.rtf,nma-ma,1,1,97
P30,nma-ma.03.rtf,nma-ma,1,1,234
P31,nma-ma.03.rtf,nma-ma,1,1,180
P32,nma-ma.03.rtf,nma-ma,1,1,405
P33,nma-ma.03.rtf,nma-ma,1,1,224
P34,nma-ma.03.rtf,nma-ma,1,1,151
P35,nma-ma.03.rtf,nma-ma,1,1,254
P36,nma-ma.03.rtf,nma-ma,1,1,239
P37,nma-ma.03.rtf,nma-ma,1,1,107
P01,nma-ma.04.rtf,nma-ma,1,1,80
P02,nma-ma.04.rtf,nma-ma,1,1,376
P03,nma-ma.04.rtf,nma-ma,1,1,117
P04,nma-ma.04.rtf,nma-ma,1,1,542
P05,nma-ma.04.rtf,nma-ma,1,1,73
P06,nma-ma.04.rtf,nma-ma,1,1,420
P07,nma-ma.04.rtf,nma-ma,1,1,430
P08,nma-ma.04.rtf,nma-ma,1,1,420
P09,nma-ma.04.rtf,nma-ma,1,1,376
P10,nma-ma.04.rtf,nma-ma,1,1,185
P11,nma-ma.04.rtf,nma-ma,1,1,234
P12,nma-ma.04.rtf,nma-ma,1,1,258
P13,nma-ma.04.rtf,nma-ma,1,1,268
P14,nma-ma.04.rtf,nma-ma,1,1,278
P15,nma-ma.04.rtf,nma-ma,1,1,166
P16,nma-ma.04.rtf,nma-ma,1,1,254
P17,nma-ma.04.rtf,nma-ma,1,1,249
P18,nma-ma.04.rtf,nma-ma,1,1,313
P19,nma-ma.04.rtf,nma-ma,1,1,161
P20,nma-ma.04.rtf,nma-ma,1,1,562
P21,nma-ma.04.rtf,nma-ma,1,1,205
P22,nma-ma.04.rtf,nma-ma,1,1,336
P23,nma-ma.04.rtf,nma-ma,1,1,80
P24,nma-ma.04.rtf,nma-ma,1,1,85
P25,nma-ma.04.rtf,nma-ma,1,1,493
P26,nma-ma.04.rtf,nma-ma,1,1,156
P27,nma-ma.04.rtf,nma-ma,1,1,410
P28,nma-ma.04.rtf,nma-ma,1,1,406
P29,nma-ma.04.rtf,nma-ma,1,1,234
P30,nma-ma.04.rtf,nma-ma,1,1,229
P31,nma-ma.04.rtf,nma-ma,1,1,288
P32,nma-ma.04.rtf,nma-ma,1,1,410
P33,nma-ma.04.rtf,nma-ma,1,1,58
P34,nma-ma.04.rtf,nma-ma,1,1,415
P35,nma-ma.04.rtf,nma-ma,1,1,494
P36,nma-ma.04.rtf,nma-ma,1,1,224
