Participant,Stimulus,condition,parallel,semantic,RT
P24,ma-nma.03.rtf,ma-nma,1,2,201
P25,ma-nma.03.rtf,ma-nma,1,2,427
P26,ma-nma.03.rtf,ma-nma,1,2,236
P27,ma-nma.03.rtf,ma-nma,1,2,117
P28,ma-nma.03.rtf,ma-nma,1,2,136
P29,ma-nma.03.rtf,ma-nma,1,2,151
P30,ma-nma.03.rtf,ma-nma,1,2,557
P31,ma-nma.03.rtf,ma-nma,1,2,0
P32,ma-nma.03.rtf,ma-nma,1,2,733
P33,ma-nma.03.rtf,ma-nma,1,2,142
P34,ma-nma.03.rtf,ma-nma,1,2,151
P35,ma-nma.03.rtf,ma-nma,1,2,0
P36,ma-nma.03.rtf,ma-nma,1,2,0
P37,ma-nma.03.rtf,ma-nma,1,2,0
P01,ma-nma.04.rtf,ma-nma,1,2,135
P02,ma-nma.04.rtf,ma-nma,1,2,567
P03,ma-nma.04.rtf,ma-nma,1,2,0
P04,ma-nma.04.rtf,ma-nma,1,2,513
P05,ma-nma.04.rtf,ma-nma,1,2,146
P07,ma-nma.04.rtf,ma-nma,1,2,591
P08,ma-nma.04.rtf,ma-nma,1,2,273
P09,ma-nma.04.rtf,ma-nma,1,2,1173
P10,ma-nma.04.rtf,ma-nma,1,2,215
P11,ma-nma.04.rtf,ma-nma,1,2,298
P12,ma-nma.04.rtf,ma-nma,1,2,0
P13,ma-nma.04.rtf,ma-nma,1,2,283
P14,ma-nma.04.rtf,ma-nma,1,2,1070
P16,ma-nma.04.rtf,ma-nma,1,2,225
P17,ma-nma.04.rtf,ma-nma,1,2,0
P18,ma-nma.04.rtf,ma-nma,1,2,195
P19,ma-nma.04.rtf,ma-nma,1,2,665
P20,ma-nma.04.rtf,ma-nma,1,2,234
P21,ma-nma.04.rtf,ma-nma,1,2,234
P22,ma-nma.04.rtf,ma-nma,1,2,0
P23,ma-nma.04.rtf,ma-nma,1,2,629
P24,ma-nma.04.rtf,ma-nma,1,2,745
P25,ma-nma.04.rtf,ma-nma,1,2,750
P26,ma-nma.04.rtf,ma-nma,1,2,211
P27,ma-nma.04.rtf,ma-nma,1,2,181
P28,ma-nma.04.rtf,ma-nma,1,2,0
P29,ma-nma.04.rtf,ma-nma,1,2,435
P30,ma-nma.04.rtf,ma-nma,1,2,430
P31,ma-nma.04.rtf,ma-nma,1,2,0
P32,ma-nma.04.rtf,ma-nma,1,2,498
P33,ma-nma.04.rtf,ma-nma,1,2,395
P34,ma-nma.04.rtf,ma-nma,1,2,175
P35,ma-nma.04.rtf,ma-nma,1,2,293
P36,ma-nma.04.rtf,ma-nma,1,2,78
P37,ma-nma.04.rtf,ma-nma,1,2,190
P01,ma-nma.05.rtf,ma-nma,1,2,135
P02,ma-nma.05.rtf,ma-nma,1,2,322
P03,ma-nma.05.rtf,ma-nma,1,2,0
P04,ma-nma.05.rtf,ma-nma,1,2,181
P05,ma-nma.05.rtf,ma-nma,1,2,146
P06,ma-nma.05.rtf,ma-nma,1,2,0
P07,ma-nma.05.rtf,ma-nma,1,2,278
P08,ma-nma.05.rtf,ma-nma,1,2,122
P09,ma-nma.05.rtf,ma-nma,1,2,0
P10,ma-nma.05.rtf,ma-nma,1,2,0
P11,ma-nma.05.rtf,ma-nma,1,2,317
P12,ma-nma.05.rtf,ma-nma,1,2,0
P13,ma-nma.05.rtf,ma-nma,1,2,327
P14,ma-nma.05.rtf,ma-nma,1,2,1095
P15,ma-nma.05.rtf,ma-nma,1,2,235
P16,ma-nma.05.rtf,ma-nma,1,2,190
P17,ma-nma.05.rtf,ma-nma,1,2,68
P18,ma-nma.05.rtf,ma-nma,1,2,293
P19,ma-nma.05.rtf,ma-nma,1,2,146
P20,ma-nma.05.rtf,ma-nma,1,2,0
P21,ma-nma.05.rtf,ma-nma,1,2,0
P22,ma-nma.05.rtf,ma-nma,1,2,0
P23,ma-nma.05.rtf,ma-nma,1,2,297
P24,ma-nma.05.rtf,ma-nma,1,2,0
P25,ma-nma.05.rtf,ma-nma,1,2,0
P26,ma-nma.05.rtf,ma-nma,1,2,0
P27,ma-nma.05.rtf,ma-nma,1,2,146
P28,ma-nma.05.rtf,ma-nma,1,2,0
P29,ma-nma.05.rtf,ma-nma,1,2,464
P30,ma-nma.05.rtf,ma-nma,1,2,93
P31,ma-nma.05.rtf,ma-nma,1,2,341
P32,ma-nma.05.rtf,ma-nma,1,2,0
P33,ma-nma.05.rtf,ma-nma,1,2,430
P34,ma-nma.05.rtf,ma-nma,1,2,0
P35,ma-nma.05.rtf,ma-nma,1,2,0
P36,ma-nma.05.rtf,ma-nma,1,2,0
P37,ma-nma.05.rtf,ma-nma,1,2,0
P01,ma-nma.06.rtf,ma-nma,1,2,0
P02,ma-nma.06.rtf,ma-nma,1,2,0
P03,ma-nma.06.rtf,ma-nma,1,2,0
P04,ma-nma.06.rtf,ma-nma,1,2,410
P05,ma-nma.06.rtf,ma-nma,1,2,0
P06,ma-nma.06.rtf,ma-nma,1,2,0
P07,ma-nma.06.rtf,ma-nma,1,2,0
P08,ma-nma.06.rtf,ma-nma,1,2,640
P09,ma-nma.06.rtf,ma-nma,1,2,249
P10,ma-nma.06.rtf,ma-nma,1,2,0
P11,ma-nma.06.rtf,ma-nma,1,2,0
P12,ma-nma.06.rtf,ma-nma,1,2,239
P13,ma-nma.06.rtf,ma-nma,1,2,88
P15,ma-nma.06.rtf,ma-nma,1,2,1134
P16,ma-nma.06.rtf,ma-nma,1,2,0
P17,ma-nma.06.rtf,ma-nma,1,2,0
P18,ma-nma.06.rtf,ma-nma,1,2,0
P19,ma-nma.06.rtf,ma-nma,1,2,342
P20,ma-nma.06.rtf,ma-nma,1,2,0
P21,ma-nma.06.rtf,ma-nma,1,2,0
P22,ma-nma.06.rtf,ma-nma,1,2,75
P23,ma-nma.06.rtf,ma-nma,1,2,206
P24,ma-nma.06.rtf,ma-nma,1,2,372
P25,ma-nma.06.rtf,ma-nma,1,2,0
P26,ma-nma.06.rtf,ma-nma,1,2,296
P27,ma-nma.06.rtf,ma-nma,1,2,0
P28,ma-nma.06.rtf,ma-nma,1,2,117
P29,ma-nma.06.rtf,ma-nma,1,2,195
P30,ma-nma.06.rtf,ma-nma,1,2,288
P31,ma-nma.06.rtf,ma-nma,1,2,0
P32,ma-nma.06.rtf,ma-nma,1,2,347
P33,ma-nma.06.rtf,ma-nma,1,2,215
P34,ma-nma.06.rtf,ma-nma,1,2,0
P35,ma-nma.06.rtf,ma-nma,1,2,166
P36,ma-nma.06.rtf,ma-nma,1,2,229
P37,ma-nma.06.rtf,ma-nma,1,2,0
P01,ma-nma.07.rtf,ma-nma,1,2,0
P02,ma-nma.07.rtf,ma-nma,1,2,283
P03,ma-nma.07.rtf,ma-nma,1,2,0
P04,ma-nma.07.rtf,ma-nma,1,2,538
P05,ma-nma.07.rtf,ma-nma,1,2,0
P06,ma-nma.07.rtf,ma-nma,1,2,317
P07,ma-nma.07.rtf,ma-nma,1,2,249
P08,ma-nma.07.rtf,ma-nma,1,2,0
P09,ma-nma.07.rtf,ma-nma,1,2,176
P10,ma-nma.07.rtf,ma-nma,1,2,0
P11,ma-nma.07.rtf,ma-nma,1,2,0
P12,ma-nma.07.rtf,ma-nma,1,2,298
P13,ma-nma.07.rtf,ma-nma,1,2,0
P14,ma-nma.07.rtf,ma-nma,1,2,190
P15,ma-nma.07.rtf,ma-nma,1,2,161
P16,ma-nma.07.rtf,ma-nma,1,2,0
P17,ma-nma.07.rtf,ma-nma,1,2,440
P18,ma-nma.07.rtf,ma-nma,1,2,166
P20,ma-nma.07.rtf,ma-nma,1,2,0
P22,ma-nma.07.rtf,ma-nma,1,2,0
P23,ma-nma.07.rtf,ma-nma,1,2,302
P24,ma-nma.07.rtf,ma-nma,1,2,0
P25,ma-nma.07.rtf,ma-nma,1,2,281
P26,ma-nma.07.rtf,ma-nma,1,2,206
P27,ma-nma.07.rtf,ma-nma,1,2,0
P28,ma-nma.07.rtf,ma-nma,1,2,141
P29,ma-nma.07.rtf,ma-nma,1,2,137
P30,ma-nma.07.rtf,ma-nma,1,2,425
P31,ma-nma.07.rtf,ma-nma,1,2,273
P32,ma-nma.07.rtf,ma-nma,1,2,151
P33,ma-nma.07.rtf,ma-nma,1,2,171
P34,ma-nma.07.rtf,ma-nma,1,2,0
P35,ma-nma.07.rtf,ma-nma,1,2,0
P36,ma-nma.07.rtf,ma-nma,1,2,234
P37,ma-nma.07.rtf,ma-nma,1,2,249
P01,ma-nma.08.rtf,ma-nma,1,2,800
P02,ma-nma.08.rtf,ma-nma,1,2,210
P03,ma-nma.08.rtf,ma-nma,1,2,0
P04,ma-nma.08.rtf,ma-nma,1,2,318
P05,ma-nma.08.rtf,ma-nma,1,2,0
P06,ma-nma.08.rtf,ma-nma,1,2,549
P07,ma-nma.08.rtf,ma-nma,1,2,146
P08,ma-nma.08.rtf,ma-nma,1,2,583
P09,ma-nma.08.rtf,ma-nma,1,2,0
P10,ma-nma.08.rtf,ma-nma,1,2,0
P11,ma-nma.08.rtf,ma-nma,1,2,146
P12,ma-nma.08.rtf,ma-nma,1,2,0
P13,ma-nma.08.rtf,ma-nma,1,2,0
P14,ma-nma.08.rtf,ma-nma,1,2,665
P15,ma-nma.08.rtf,ma-nma,1,2,704
P16,ma-nma.08.rtf,ma-nma,1,2,0
P17,ma-nma.08.rtf,ma-nma,1,2,0
P18,ma-nma.08.rtf,ma-nma,1,2,303
P19,ma-nma.08.rtf,ma-nma,1,2,161
P20,ma-nma.08.rtf,ma-nma,1,2,0
P21,ma-nma.08.rtf,ma-nma,1,2,529
P22,ma-nma.08.rtf,ma-nma,1,2,0
P23,ma-nma.08.rtf,ma-nma,1,2,0
P24,ma-nma.08.rtf,ma-nma,1,2,136
P25,ma-nma.08.rtf,ma-nma,1,2,241
P26,ma-nma.08.rtf,ma-nma,1,2,0
P27,ma-nma.08.rtf,ma-nma,1,2,0
P28,ma-nma.08.rtf,ma-nma,1,2,127
P29,ma-nma.08.rtf,ma-nma,1,2,0
P31,ma-nma.08.rtf,ma-nma,1,2,0
P32,ma-nma.08.rtf,ma-nma,1,2,0
P33,ma-nma.08.rtf,ma-nma,1,2,0
P34,ma-nma.08.rtf,ma-nma,1,2,0
P35,ma-nma.08.rtf,ma-nma,1,2,0
P36,ma-nma.08.rtf,ma-nma,1,2,0
P37,ma-nma.08.rtf,ma-nma,1,2,117
P01,ma-nma.09.rtf,ma-nma,1,2,115
P02,ma-nma.09.rtf,ma-nma,1,2,0
P03,ma-nma.09.rtf,ma-nma,1,2,0
P04,ma-nma.09.rtf,ma-nma,1,2,83
P05,ma-nma.09.rtf,ma-nma,1,2,0
P06,ma-nma.09.rtf,ma-nma,1,2,0
P07,ma-nma.09.rtf,ma-nma,1,2,0
P08,ma-nma.09.rtf,ma-nma,1,2,0
P09,ma-nma.09.rtf,ma-nma,1,2,0
P10,ma-nma.09.rtf,ma-nma,1,2,0
P11,ma-nma.09.rtf,ma-nma,1,2,0
P12,ma-nma.09.rtf,ma-nma,1,2,180
P13,ma-nma.09.rtf,ma-nma,1,2,0
P15,ma-nma.09.rtf,ma-nma,1,2,425
P16,ma-nma.09.rtf,ma-nma,1,2,0
P17,ma-nma.09.rtf,ma-nma,1,2,107
P18,ma-nma.09.rtf,ma-nma,1,2,0
P19,ma-nma.09.rtf,ma-nma,1,2,156
P20,ma-nma.09.rtf,ma-nma,1,2,0
P21,ma-nma.09.rtf,ma-nma,1,2,376
P22,ma-nma.09.rtf,ma-nma,1,2,282
P23,ma-nma.09.rtf,ma-nma,1,2,583
P24,ma-nma.09.rtf,ma-nma,1,2,216
P25,ma-nma.09.rtf,ma-nma,1,2,0
P26,ma-nma.09.rtf,ma-nma,1,2,292
P27,ma-nma.09.rtf,ma-nma,1,2,0
P28,ma-nma.09.rtf,ma-nma,1,2,161
P29,ma-nma.09.rtf,ma-nma,1,2,122
P30,ma-nma.09.rtf,ma-nma,1,2,396
P31,ma-nma.09.rtf,ma-nma,1,2,185
P32,ma-nma.09.rtf,ma-nma,1,2,557
P33,ma-nma.09.rtf,ma-nma,1,2,0
P34,ma-nma.09.rtf,ma-nma,1,2,0
P35,ma-nma.09.rtf,ma-nma,1,2,0
P36,ma-nma.09.rtf,ma-nma,1,2,205
P37,ma-nma.09.rtf,ma-nma,1,2,117
P01,ma-nma.10.rtf,ma-nma,1,2,0
P02,ma-nma.10.rtf,ma-nma,1,2,0
P03,ma-nma.10.rtf,ma-nma,1,2,376
P04,ma-nma.10.rtf,ma-nma,1,2,0
P05,ma-nma.10.rtf,ma-nma,1,2,0
P06,ma-nma.10.rtf,ma-nma,1,2,0
P07,ma-nma.10.rtf,ma-nma,1,2,0
P08,ma-nma.10.rtf,ma-nma,1,2,0
P09,ma-nma.10.rtf,ma-nma,1,2,58
P10,ma-nma.10.rtf,ma-nma,1,2,0
P11,ma-nma.10.rtf,ma-nma,1,2,283
P12,ma-nma.10.rtf,ma-nma,1,2,0
P13,ma-nma.10.rtf,ma-nma,1,2,0
P14,ma-nma.10.rtf,ma-nma,1,2,675
P15,ma-nma.10.rtf,ma-nma,1,2,0
P16,ma-nma.10.rtf,ma-nma,1,2,0
P17,ma-nma.10.rtf,ma-nma,1,2,190
P18,ma-nma.10.rtf,ma-nma,1,2,220
P19,ma-nma.10.rtf,ma-nma,1,2,92
P20,ma-nma.10.rtf,ma-nma,1,2,0
P21,ma-nma.10.rtf,ma-nma,1,2,465
P22,ma-nma.10.rtf,ma-nma,1,2,181
P23,ma-nma.10.rtf,ma-nma,1,2,0
P24,ma-nma.10.rtf,ma-nma,1,2,0
P25,ma-nma.10.rtf,ma-nma,1,2,0
P26,ma-nma.10.rtf,ma-nma,1,2,679
P27,ma-nma.10.rtf,ma-nma,1,2,0
P28,ma-nma.10.rtf,ma-nma,1,2,0
P29,ma-nma.10.rtf,ma-nma,1,2,195
P30,ma-nma.10.rtf,ma-nma,1,2,547
P31,ma-nma.10.rtf,ma-nma,1,2,73
P32,ma-nma.10.rtf,ma-nma,1,2,283
P33,ma-nma.10.rtf,ma-nma,1,2,0
P34,ma-nma.10.rtf,ma-nma,1,2,0
P35,ma-nma.10.rtf,ma-nma,1,2,195
P36,ma-nma.10.rtf,ma-nma,1,2,0
P37,ma-nma.10.rtf,ma-nma,1,2,332
P01,ma-nma.11.rtf,ma-nma,1,2,90
P02,ma-nma.11.rtf,ma-nma,1,2,127
P03,ma-nma.11.rtf,ma-nma,1,2,151
P04,ma-nma.11.rtf,ma-nma,1,2,112
P05,ma-nma.11.rtf,ma-nma,1,2,0
P06,ma-nma.11.rtf,ma-nma,1,2,435
P07,ma-nma.11.rtf,ma-nma,1,2,0
P08,ma-nma.11.rtf,ma-nma,1,2,0
P09,ma-nma.11.rtf,ma-nma,1,2,0
P10,ma-nma.11.rtf,ma-nma,1,2,303
P11,ma-nma.11.rtf,ma-nma,1,2,0
P12,ma-nma.11.rtf,ma-nma,1,2,0
P13,ma-nma.11.rtf,ma-nma,1,2,0
P14,ma-nma.11.rtf,ma-nma,1,2,763
P15,ma-nma.11.rtf,ma-nma,1,2,493
P16,ma-nma.11.rtf,ma-nma,1,2,0
P17,ma-nma.11.rtf,ma-nma,1,2,176
P18,ma-nma.11.rtf,ma-nma,1,2,332
P19,ma-nma.11.rtf,ma-nma,1,2,0
P20,ma-nma.11.rtf,ma-nma,1,2,469
P21,ma-nma.11.rtf,ma-nma,1,2,0
P22,ma-nma.11.rtf,ma-nma,1,2,0
P23,ma-nma.11.rtf,ma-nma,1,2,206
P24,ma-nma.11.rtf,ma-nma,1,2,0
P25,ma-nma.11.rtf,ma-nma,1,2,307
P26,ma-nma.11.rtf,ma-nma,1,2,100
P28,ma-nma.11.rtf,ma-nma,1,2,0
P29,ma-nma.11.rtf,ma-nma,1,2,210
P30,ma-nma.11.rtf,ma-nma,1,2,366
P31,ma-nma.11.rtf,ma-nma,1,2,298
P32,ma-nma.11.rtf,ma-nma,1,2,816
P33,ma-nma.11.rtf,ma-nma,1,2,625
P34,ma-nma.11.rtf,ma-nma,1,2,0
P35,ma-nma.11.rtf,ma-nma,1,2,259
P36,ma-nma.11.rtf,ma-nma,1,2,0
P37,ma-nma.11.rtf,ma-nma,1,2,459
P01,ma-nma.12.rtf,ma-nma,1,2,181
P02,ma-nma.12.rtf,ma-nma,1,2,0
P03,ma-nma.12.rtf,ma-nma,1,2,92
P04,ma-nma.12.rtf,ma-nma,1,2,224
P05,ma-nma.12.rtf,ma-nma,1,2,132
P06,ma-nma.12.rtf,ma-nma,1,2,464
P07,ma-nma.12.rtf,ma-nma,1,2,195
P08,ma-nma.12.rtf,ma-nma,1,2,0
P09,ma-nma.12.rtf,ma-nma,1,2,660
P10,ma-nma.12.rtf,ma-nma,1,2,405
P11,ma-nma.12.rtf,ma-nma,1,2,542
P12,ma-nma.12.rtf,ma-nma,1,2,88
P13,ma-nma.12.rtf,ma-nma,1,2,0
P14,ma-nma.12.rtf,ma-nma,1,2,298
P15,ma-nma.12.rtf,ma-nma,1,2,1066
P16,ma-nma.12.rtf,ma-nma,1,2,332
P17,ma-nma.12.rtf,ma-nma,1,2,240
P18,ma-nma.12.rtf,ma-nma,1,2,371
P19,ma-nma.12.rtf,ma-nma,1,2,474
P20,ma-nma.12.rtf,ma-nma,1,2,366
P21,ma-nma.12.rtf,ma-nma,1,2,704
P22,ma-nma.12.rtf,ma-nma,1,2,563
P23,ma-nma.12.rtf,ma-nma,1,2,709
P24,ma-nma.12.rtf,ma-nma,1,2,266
P25,ma-nma.12.rtf,ma-nma,1,2,649
P26,ma-nma.12.rtf,ma-nma,1,2,714
P27,ma-nma.12.rtf,ma-nma,1,2,342
P28,ma-nma.12.rtf,ma-nma,1,2,0
P29,ma-nma.12.rtf,ma-nma,1,2,474
P30,ma-nma.12.rtf,ma-nma,1,2,146
P31,ma-nma.12.rtf,ma-nma,1,2,156
P32,ma-nma.12.rtf,ma-nma,1,2,630
P33,ma-nma.12.rtf,ma-nma,1,2,283
P34,ma-nma.12.rtf,ma-nma,1,2,322
P35,ma-nma.12.rtf,ma-nma,1,2,366
P36,ma-nma.12.rtf,ma-nma,1,2,0
P37,ma-nma.12.rtf,ma-nma,1,2,552
P01,nma-ma.01.rtf,nma-ma,1,1,357
P02,nma-ma.01.rtf,nma-ma,1,1,0
P03,nma-ma.01.rtf,nma-ma,1,1,63
P04,nma-ma.01.rtf,nma-ma,1,1,0
P05,nma-ma.01.rtf,nma-ma,1,1,141
P06,nma-ma.01.rtf,nma-ma,1,1,347
P07,nma-ma.01.rtf,nma-ma,1,1,684
P08,nma-ma.01.rtf,nma-ma,1,1,53
P09,nma-ma.01.rtf,nma-ma,1,1,244
P10,nma-ma.01.rtf,nma-ma,1,1,0
P11,nma-ma.01.rtf,nma-ma,1,1,0
P12,nma-ma.01.rtf,nma-ma,1,1,293
P13,nma-ma.01.rtf,nma-ma,1,1,293
P14,nma-ma.01.rtf,nma-ma,1,1,757
P15,nma-ma.01.rtf,nma-ma,1,1,1173
P16,nma-ma.01.rtf,nma-ma,1,1,146
P17,nma-ma.01.rtf,nma-ma,1,1,0
P18,nma-ma.01.rtf,nma-ma,1,1,73
P19,nma-ma.01.rtf,nma-ma,1,1,542
P20,nma-ma.01.rtf,nma-ma,1,1,376
P21,nma-ma.01.rtf,nma-ma,1,1,723
P22,nma-ma.01.rtf,nma-ma,1,1,0
P23,nma-ma.01.rtf,nma-ma,1,1,986
P24,nma-ma.01.rtf,nma-ma,1,1,463
P25,nma-ma.01.rtf,nma-ma,1,1,245
P26,nma-ma.01.rtf,nma-ma,1,1,332
P27,nma-ma.01.rtf,nma-ma,1,1,127
P28,nma-ma.01.rtf,nma-ma,1,1,0
P29,nma-ma.01.rtf,nma-ma,1,1,459
P30,nma-ma.01.rtf,nma-ma,1,1,264
P31,nma-ma.01.rtf,nma-ma,1,1,156
P32,nma-ma.01.rtf,nma-ma,1,1,399
P33,nma-ma.01.rtf,nma-ma,1,1,210
P34,nma-ma.01.rtf,nma-ma,1,1,195
P35,nma-ma.01.rtf,nma-ma,1,1,630
P36,nma-ma.01.rtf,nma-ma,1,1,0
P37,nma-ma.01.rtf,nma-ma,1,1,909
P01,nma-ma.02.rtf,nma-ma,1,1,131
P02,nma-ma.02.rtf,nma-ma,1,1,166
P03,nma-ma.02.rtf,nma-ma,1,1,0
P04,nma-ma.02.rtf,nma-ma,1,1,0
P05,nma-ma.02.rtf,nma-ma,1,1,0
P06,nma-ma.02.rtf,nma-ma,1,1,0
P07,nma-ma.02.rtf,nma-ma,1,1,0
P08,nma-ma.02.rtf,nma-ma,1,1,0
P09,nma-ma.02.rtf,nma-ma,1,1,0
P10,nma-ma.02.rtf,nma-ma,1,1,0
P11,nma-ma.02.rtf,nma-ma,1,1,161
P12,nma-ma.02.rtf,nma-ma,1,1,386
P13,nma-ma.02.rtf,nma-ma,1,1,117
P14,nma-ma.02.rtf,nma-ma,1,1,459
P15,nma-ma.02.rtf,nma-ma,1,1,181
P16,nma-ma.02.rtf,nma-ma,1,1,0
P17,nma-ma.02.rtf,nma-ma,1,1,611
P18,nma-ma.02.rtf,nma-ma,1,1,459
P19,nma-ma.02.rtf,nma-ma,1,1,269
P20,nma-ma.02.rtf,nma-ma,1,1,777
P21,nma-ma.02.rtf,nma-ma,1,1,440
P22,nma-ma.02.rtf,nma-ma,1,1,180
P23,nma-ma.02.rtf,nma-ma,1,1,659
P24,nma-ma.02.rtf,nma-ma,1,1,211
P25,nma-ma.02.rtf,nma-ma,1,1,196
P26,nma-ma.02.rtf,nma-ma,1,1,0
P27,nma-ma.02.rtf,nma-ma,1,1,327
P28,nma-ma.02.rtf,nma-ma,1,1,410
P29,nma-ma.02.rtf,nma-ma,1,1,743
P30,nma-ma.02.rtf,nma-ma,1,1,83
P31,nma-ma.02.rtf,nma-ma,1,1,454
P32,nma-ma.02.rtf,nma-ma,1,1,356
P33,nma-ma.02.rtf,nma-ma,1,1,0
P34,nma-ma.02.rtf,nma-ma,1,1,88
P35,nma-ma.02.rtf,nma-ma,1,1,88
P36,nma-ma.02.rtf,nma-ma,1,1,0
P37,nma-ma.02.rtf,nma-ma,1,1,136
P01,nma-ma.03.rtf,nma-ma,1,1,468
P02,nma-ma.03.rtf,nma-ma,1,1,0
P03,nma-ma.03.rtf,nma-ma,1,1,0
P04,nma-ma.03.rtf,nma-ma,1,1,220
P05,nma-ma.03.rtf,nma-ma,1,1,0
P06,nma-ma.03.rtf,nma-ma,1,1,0
P07,nma-ma.03.rtf,nma-ma,1,1,53
P08,nma-ma.03.rtf,nma-ma,1,1,0
P09,nma-ma.03.rtf,nma-ma,1,1,0
P10,nma-ma.03.rtf,nma-ma,1,1,371
P11,nma-ma.03.rtf,nma-ma,1,1,0
P12,nma-ma.03.rtf,nma-ma,1,1,0
P13,nma-ma.03.rtf,nma-ma,1,1,205
P14,nma-ma.03.rtf,nma-ma,1,1,547
P16,nma-ma.03.rtf,nma-ma,1,1,313
P17,nma-ma.03.rtf,nma-ma,1,1,420
P18,nma-ma.03.rtf,nma-ma,1,1,190
P19,nma-ma.03.rtf,nma-ma,1,1,391
P20,nma-ma.03.rtf,nma-ma,1,1,0
P21,nma-ma.03.rtf,nma-ma,1,1,107
P22,nma-ma.03.rtf,nma-ma,1,1,382
P23,nma-ma.03.rtf,nma-ma,1,1,271
P24,nma-ma.03.rtf,nma-ma,1,1,0
P25,nma-ma.03.rtf,nma-ma,1,1,226
P26,nma-ma.03.rtf,nma-ma,1,1,342
P27,nma-ma.03.rtf,nma-ma,1,1,141
P28,nma-ma.03.rtf,nma-ma,1,1,0
P29,nma-ma.03.rtf,nma-ma,1,1,0
P30,nma-ma.03.rtf,nma-ma,1,1,347
P31,nma-ma.03.rtf,nma-ma,1,1,400
P32,nma-ma.03.rtf,nma-ma,1,1,733
P33,nma-ma.03.rtf,nma-ma,1,1,264
P34,nma-ma.03.rtf,nma-ma,1,1,93
P35,nma-ma.03.rtf,nma-ma,1,1,626
P36,nma-ma.03.rtf,nma-ma,1,1,0
P37,nma-ma.03.rtf,nma-ma,1,1,268
P01,nma-ma.04.rtf,nma-ma,1,1,402
P02,nma-ma.04.rtf,nma-ma,1,1,234
P03,nma-ma.04.rtf,nma-ma,1,1,0
P04,nma-ma.04.rtf,nma-ma,1,1,268
P05,nma-ma.04.rtf,nma-ma,1,1,396
P06,nma-ma.04.rtf,nma-ma,1,1,464
P07,nma-ma.04.rtf,nma-ma,1,1,600
P08,nma-ma.04.rtf,nma-ma,1,1,151
P09,nma-ma.04.rtf,nma-ma,1,1,347
P10,nma-ma.04.rtf,nma-ma,1,1,244
P11,nma-ma.04.rtf,nma-ma,1,1,410
P12,nma-ma.04.rtf,nma-ma,1,1,180
P13,nma-ma.04.rtf,nma-ma,1,1,499
P14,nma-ma.04.rtf,nma-ma,1,1,1173
P15,nma-ma.04.rtf,nma-ma,1,1,1026
P16,nma-ma.04.rtf,nma-ma,1,1,269
P17,nma-ma.04.rtf,nma-ma,1,1,137
P18,nma-ma.04.rtf,nma-ma,1,1,0
P19,nma-ma.04.rtf,nma-ma,1,1,626
P20,nma-ma.04.rtf,nma-ma,1,1,0
P21,nma-ma.04.rtf,nma-ma,1,1,792
P22,nma-ma.04.rtf,nma-ma,1,1,115
P24,nma-ma.04.rtf,nma-ma,1,1,498
P26,nma-ma.04.rtf,nma-ma,1,1,0
P27,nma-ma.04.rtf,nma-ma,1,1,738
P28,nma-ma.04.rtf,nma-ma,1,1,0
P29,nma-ma.04.rtf,nma-ma,1,1,415
P30,nma-ma.04.rtf,nma-ma,1,1,401
P31,nma-ma.04.rtf,nma-ma,1,1,689
P32,nma-ma.04.rtf,nma-ma,1,1,552
P33,nma-ma.04.rtf,nma-ma,1,1,293
P34,nma-ma.04.rtf,nma-ma,1,1,0
P35,nma-ma.04.rtf,nma-ma,1,1,259
P36,nma-ma.04.rtf,nma-ma,1,1,224
P37,nma-ma.04.rtf,nma-ma,1,1,78
P01,nma-ma.05.rtf,nma-ma,1,1,372
P02,nma-ma.05.rtf,nma-ma,1,1,410
P03,nma-ma.05.rtf,nma-ma,1,1,137
P04,nma-ma.05.rtf,nma-ma,1,1,0
P05,nma-ma.05.rtf,nma-ma,1,1,136
P06,nma-ma.05.rtf,nma-ma,1,1,117
P07,nma-ma.05.rtf,nma-ma,1,1,674
P08,nma-ma.05.rtf,nma-ma,1,1,132
P09,nma-ma.05.rtf,nma-ma,1,1,0
P10,nma-ma.05.rtf,nma-ma,1,1,0
P11,nma-ma.05.rtf,nma-ma,1,1,406
P13,nma-ma.05.rtf,nma-ma,1,1,181
P14,nma-ma.05.rtf,nma-ma,1,1,1110
P15,nma-ma.05.rtf,nma-ma,1,1,826
P16,nma-ma.05.rtf,nma-ma,1,1,581
P17,nma-ma.05.rtf,nma-ma,1,1,567
P18,nma-ma.05.rtf,nma-ma,1,1,396
P20,nma-ma.05.rtf,nma-ma,1,1,156
P21,nma-ma.05.rtf,nma-ma,1,1,929
P23,nma-ma.05.rtf,nma-ma,1,1,810
P24,nma-ma.05.rtf,nma-ma,1,1,337
P25,nma-ma.05.rtf,nma-ma,1,1,0
P26,nma-ma.05.rtf,nma-ma,1,1,749
P27,nma-ma.05.rtf,nma-ma,1,1,127
P28,nma-ma.05.rtf,nma-ma,1,1,635
P29,nma-ma.05.rtf,nma-ma,1,1,665
P30,nma-ma.05.rtf,nma-ma,1,1,846
P31,nma-ma.05.rtf,nma-ma,1,1,836
P33,nma-ma.05.rtf,nma-ma,1,1,435
P34,nma-ma.05.rtf,nma-ma,1,1,582
P35,nma-ma.05.rtf,nma-ma,1,1,175
P36,nma-ma.05.rtf,nma-ma,1,1,0
P37,nma-ma.05.rtf,nma-ma,1,1,670
