Participant,Stimulus,condition,parallel,semantic,RT
P33,ma-nma.02.rtf,ma-nma,1,2,268
P34,ma-nma.02.rtf,ma-nma,1,2,151
P35,ma-nma.02.rtf,ma-nma,1,2,117
P36,ma-nma.02.rtf,ma-nma,1,2,0
P37,ma-nma.02.rtf,ma-nma,1,2,180
P01,ma-nma.03.rtf,ma-nma,1,2,196
P02,ma-nma.03.rtf,ma-nma,1,2,0
P03,ma-nma.03.rtf,ma-nma,1,2,170
P04,ma-nma.03.rtf,ma-nma,1,2,244
P05,ma-nma.03.rtf,ma-nma,1,2,0
P06,ma-nma.03.rtf,ma-nma,1,2,288
P07,ma-nma.03.rtf,ma-nma,1,2,0
P08,ma-nma.03.rtf,ma-nma,1,2,376
P09,ma-nma.03.rtf,ma-nma,1,2,185
P10,ma-nma.03.rtf,ma-nma,1,2,200
P11,ma-nma.03.rtf,ma-nma,1,2,445
P12,ma-nma.03.rtf,ma-nma,1,2,0
P13,ma-nma.03.rtf,ma-nma,1,2,195
P14,ma-nma.03.rtf,ma-nma,1,2,855
P15,ma-nma.03.rtf,ma-nma,1,2,396
P16,ma-nma.03.rtf,ma-nma,1,2,220
P17,ma-nma.03.rtf,ma-nma,1,2,161
P18,ma-nma.03.rtf,ma-nma,1,2,342
P19,ma-nma.03.rtf,ma-nma,1,2,557
P20,ma-nma.03.rtf,ma-nma,1,2,0
P21,ma-nma.03.rtf,ma-nma,1,2,122
P22,ma-nma.03.rtf,ma-nma,1,2,241
P23,ma-nma.03.rtf,ma-nma,1,2,306
P24,ma-nma.03.rtf,ma-nma,1,2,161
P25,ma-nma.03.rtf,ma-nma,1,2,231
P26,ma-nma.03.rtf,ma-nma,1,2,125
P27,ma-nma.03.rtf,ma-nma,1,2,298
P28,ma-nma.03.rtf,ma-nma,1,2,220
P29,ma-nma.03.rtf,ma-nma,1,2,0
P30,ma-nma.03.rtf,ma-nma,1,2,185
P31,ma-nma.03.rtf,ma-nma,1,2,0
P32,ma-nma.03.rtf,ma-nma,1,2,215
P33,ma-nma.03.rtf,ma-nma,1,2,215
P34,ma-nma.03.rtf,ma-nma,1,2,0
P35,ma-nma.03.rtf,ma-nma,1,2,58
P36,ma-nma.03.rtf,ma-nma,1,2,185
P37,ma-nma.03.rtf,ma-nma,1,2,264
P10,ma-nma.04.rtf,ma-nma,1,2,200
P11,ma-nma.04.rtf,ma-nma,1,2,92
P12,ma-nma.04.rtf,ma-nma,1,2,278
P13,ma-nma.04.rtf,ma-nma,1,2,239
P14,ma-nma.04.rtf,ma-nma,1,2,156
P15,ma-nma.04.rtf,ma-nma,1,2,239
P16,ma-nma.04.rtf,ma-nma,1,2,895
P17,ma-nma.04.rtf,ma-nma,1,2,58
P18,ma-nma.04.rtf,ma-nma,1,2,322
P20,ma-nma.04.rtf,ma-nma,1,2,327
P22,ma-nma.04.rtf,ma-nma,1,2,171
P24,ma-nma.04.rtf,ma-nma,1,2,171
P26,ma-nma.04.rtf,ma-nma,1,2,176
P28,ma-nma.04.rtf,ma-nma,1,2,0
P30,ma-nma.04.rtf,ma-nma,1,2,215
P32,ma-nma.04.rtf,ma-nma,1,2,225
P34,ma-nma.04.rtf,ma-nma,1,2,249
P36,ma-nma.04.rtf,ma-nma,1,2,180
P01,ma-nma.05.rtf,ma-nma,1,2,216
P02,ma-nma.05.rtf,ma-nma,1,2,185
P03,ma-nma.05.rtf,ma-nma,1,2,58
P04,ma-nma.05.rtf,ma-nma,1,2,68
P05,ma-nma.05.rtf,ma-nma,1,2,107
P06,ma-nma.05.rtf,ma-nma,1,2,176
P07,ma-nma.05.rtf,ma-nma,1,2,200
P08,ma-nma.05.rtf,ma-nma,1,2,224
P09,ma-nma.05.rtf,ma-nma,1,2,156
P10,ma-nma.05.rtf,ma-nma,1,2,150
P11,ma-nma.05.rtf,ma-nma,1,2,180
P12,ma-nma.05.rtf,ma-nma,1,2,420
P13,ma-nma.05.rtf,ma-nma,1,2,220
P14,ma-nma.05.rtf,ma-nma,1,2,410
P15,ma-nma.05.rtf,ma-nma,1,2,215
P16,ma-nma.05.rtf,ma-nma,1,2,176
P17,ma-nma.05.rtf,ma-nma,1,2,122
P18,ma-nma.05.rtf,ma-nma,1,2,185
P19,ma-nma.05.rtf,ma-nma,1,2,215
P20,ma-nma.05.rtf,ma-nma,1,2,156
P21,ma-nma.05.rtf,ma-nma,1,2,0
P22,ma-nma.05.rtf,ma-nma,1,2,216
P23,ma-nma.05.rtf,ma-nma,1,2,206
P24,ma-nma.05.rtf,ma-nma,1,2,191
P25,ma-nma.05.rtf,ma-nma,1,2,458
P26,ma-nma.05.rtf,ma-nma,1,2,342
P27,ma-nma.05.rtf,ma-nma,1,2,449
P28,ma-nma.05.rtf,ma-nma,1,2,885
P29,ma-nma.05.rtf,ma-nma,1,2,145
P30,ma-nma.05.rtf,ma-nma,1,2,146
P31,ma-nma.05.rtf,ma-nma,1,2,53
P32,ma-nma.05.rtf,ma-nma,1,2,259
P33,ma-nma.05.rtf,ma-nma,1,2,445
P34,ma-nma.05.rtf,ma-nma,1,2,166
P35,ma-nma.05.rtf,ma-nma,1,2,176
P36,ma-nma.05.rtf,ma-nma,1,2,0
P37,ma-nma.05.rtf,ma-nma,1,2,254
P01,ma-nma.06.rtf,ma-nma,1,2,251
P02,ma-nma.06.rtf,ma-nma,1,2,92
P03,ma-nma.06.rtf,ma-nma,1,2,0
P04,ma-nma.06.rtf,ma-nma,1,2,73
P05,ma-nma.06.rtf,ma-nma,1,2,0
P06,ma-nma.06.rtf,ma-nma,1,2,205
P07,ma-nma.06.rtf,ma-nma,1,2,93
P08,ma-nma.06.rtf,ma-nma,1,2,394
P09,ma-nma.06.rtf,ma-nma,1,2,0
P10,ma-nma.06.rtf,ma-nma,1,2,0
P11,ma-nma.06.rtf,ma-nma,1,2,308
P12,ma-nma.06.rtf,ma-nma,1,2,171
P13,ma-nma.06.rtf,ma-nma,1,2,0
P14,ma-nma.06.rtf,ma-nma,1,2,224
P15,ma-nma.06.rtf,ma-nma,1,2,68
P16,ma-nma.06.rtf,ma-nma,1,2,249
P17,ma-nma.06.rtf,ma-nma,1,2,121
P18,ma-nma.06.rtf,ma-nma,1,2,166
P19,ma-nma.06.rtf,ma-nma,1,2,205
P20,ma-nma.06.rtf,ma-nma,1,2,166
P21,ma-nma.06.rtf,ma-nma,1,2,137
P22,ma-nma.06.rtf,ma-nma,1,2,201
P23,ma-nma.06.rtf,ma-nma,1,2,171
P24,ma-nma.06.rtf,ma-nma,1,2,166
P25,ma-nma.06.rtf,ma-nma,1,2,387
P26,ma-nma.06.rtf,ma-nma,1,2,176
P27,ma-nma.06.rtf,ma-nma,1,2,68
P28,ma-nma.06.rtf,ma-nma,1,2,621
P29,ma-nma.06.rtf,ma-nma,1,2,0
P30,ma-nma.06.rtf,ma-nma,1,2,128
P31,ma-nma.06.rtf,ma-nma,1,2,224
P32,ma-nma.06.rtf,ma-nma,1,2,210
P33,ma-nma.06.rtf,ma-nma,1,2,92
P34,ma-nma.06.rtf,ma-nma,1,2,0
P35,ma-nma.06.rtf,ma-nma,1,2,190
P36,ma-nma.06.rtf,ma-nma,1,2,0
P37,ma-nma.06.rtf,ma-nma,1,2,155
P01,ma-nma.07.rtf,ma-nma,1,2,146
P02,ma-nma.07.rtf,ma-nma,1,2,88
P03,ma-nma.07.rtf,ma-nma,1,2,0
P04,ma-nma.07.rtf,ma-nma,1,2,190
P05,ma-nma.07.rtf,ma-nma,1,2,185
P06,ma-nma.07.rtf,ma-nma,1,2,127
P07,ma-nma.07.rtf,ma-nma,1,2,410
P08,ma-nma.07.rtf,ma-nma,1,2,0
P09,ma-nma.07.rtf,ma-nma,1,2,205
P10,ma-nma.07.rtf,ma-nma,1,2,127
P11,ma-nma.07.rtf,ma-nma,1,2,440
P12,ma-nma.07.rtf,ma-nma,1,2,200
P13,ma-nma.07.rtf,ma-nma,1,2,288
P14,ma-nma.07.rtf,ma-nma,1,2,596
P15,ma-nma.07.rtf,ma-nma,1,2,249
P16,ma-nma.07.rtf,ma-nma,1,2,0
P17,ma-nma.07.rtf,ma-nma,1,2,435
P18,ma-nma.07.rtf,ma-nma,1,2,161
P19,ma-nma.07.rtf,ma-nma,1,2,161
P20,ma-nma.07.rtf,ma-nma,1,2,191
P21,ma-nma.07.rtf,ma-nma,1,2,255
P22,ma-nma.07.rtf,ma-nma,1,2,202
P23,ma-nma.07.rtf,ma-nma,1,2,186
P24,ma-nma.07.rtf,ma-nma,1,2,311
P25,ma-nma.07.rtf,ma-nma,1,2,558
P26,ma-nma.07.rtf,ma-nma,1,2,186
P27,ma-nma.07.rtf,ma-nma,1,2,205
P28,ma-nma.07.rtf,ma-nma,1,2,625
P29,ma-nma.07.rtf,ma-nma,1,2,112
P30,ma-nma.07.rtf,ma-nma,1,2,185
P31,ma-nma.07.rtf,ma-nma,1,2,176
P32,ma-nma.07.rtf,ma-nma,1,2,185
P33,ma-nma.07.rtf,ma-nma,1,2,308
P34,ma-nma.07.rtf,ma-nma,1,2,136
P35,ma-nma.07.rtf,ma-nma,1,2,146
P36,ma-nma.07.rtf,ma-nma,1,2,166
P37,ma-nma.07.rtf,ma-nma,1,2,357
P01,ma-nma.08.rtf,ma-nma,1,2,186
P02,ma-nma.08.rtf,ma-nma,1,2,0
P03,ma-nma.08.rtf,ma-nma,1,2,146
P04,ma-nma.08.rtf,ma-nma,1,2,0
P05,ma-nma.08.rtf,ma-nma,1,2,53
P06,ma-nma.08.rtf,ma-nma,1,2,161
P07,ma-nma.08.rtf,ma-nma,1,2,97
P08,ma-nma.08.rtf,ma-nma,1,2,146
P09,ma-nma.08.rtf,ma-nma,1,2,0
P10,ma-nma.08.rtf,ma-nma,1,2,83
P11,ma-nma.08.rtf,ma-nma,1,2,298
P12,ma-nma.08.rtf,ma-nma,1,2,381
P13,ma-nma.08.rtf,ma-nma,1,2,107
P15,ma-nma.08.rtf,ma-nma,1,2,210
P16,ma-nma.08.rtf,ma-nma,1,2,264
P17,ma-nma.08.rtf,ma-nma,1,2,161
P18,ma-nma.08.rtf,ma-nma,1,2,112
P19,ma-nma.08.rtf,ma-nma,1,2,146
P20,ma-nma.08.rtf,ma-nma,1,2,0
P21,ma-nma.08.rtf,ma-nma,1,2,464
P22,ma-nma.08.rtf,ma-nma,1,2,145
P23,ma-nma.08.rtf,ma-nma,1,2,276
P24,ma-nma.08.rtf,ma-nma,1,2,125
P25,ma-nma.08.rtf,ma-nma,1,2,281
P26,ma-nma.08.rtf,ma-nma,1,2,201
P27,ma-nma.08.rtf,ma-nma,1,2,283
P28,ma-nma.08.rtf,ma-nma,1,2,474
P29,ma-nma.08.rtf,ma-nma,1,2,0
P30,ma-nma.08.rtf,ma-nma,1,2,141
P31,ma-nma.08.rtf,ma-nma,1,2,190
P32,ma-nma.08.rtf,ma-nma,1,2,342
P33,ma-nma.08.rtf,ma-nma,1,2,0
P34,ma-nma.08.rtf,ma-nma,1,2,88
P35,ma-nma.08.rtf,ma-nma,1,2,132
P36,ma-nma.08.rtf,ma-nma,1,2,0
P37,ma-nma.08.rtf,ma-nma,1,2,146
P01,ma-nma.09.rtf,ma-nma,1,2,176
P02,ma-nma.09.rtf,ma-nma,1,2,0
P03,ma-nma.09.rtf,ma-nma,1,2,112
P04,ma-nma.09.rtf,ma-nma,1,2,67
P05,ma-nma.09.rtf,ma-nma,1,2,190
P06,ma-nma.09.rtf,ma-nma,1,2,210
P07,ma-nma.09.rtf,ma-nma,1,2,264
P08,ma-nma.09.rtf,ma-nma,1,2,239
P09,ma-nma.09.rtf,ma-nma,1,2,141
P10,ma-nma.09.rtf,ma-nma,1,2,293
P11,ma-nma.09.rtf,ma-nma,1,2,132
P12,ma-nma.09.rtf,ma-nma,1,2,342
P13,ma-nma.09.rtf,ma-nma,1,2,0
P14,ma-nma.09.rtf,ma-nma,1,2,254
P15,ma-nma.09.rtf,ma-nma,1,2,249
P16,ma-nma.09.rtf,ma-nma,1,2,205
P17,ma-nma.09.rtf,ma-nma,1,2,185
P18,ma-nma.09.rtf,ma-nma,1,2,459
P19,ma-nma.09.rtf,ma-nma,1,2,88
P20,ma-nma.09.rtf,ma-nma,1,2,195
P21,ma-nma.09.rtf,ma-nma,1,2,112
P22,ma-nma.09.rtf,ma-nma,1,2,246
P23,ma-nma.09.rtf,ma-nma,1,2,166
P24,ma-nma.09.rtf,ma-nma,1,2,105
P25,ma-nma.09.rtf,ma-nma,1,2,332
P26,ma-nma.09.rtf,ma-nma,1,2,216
P27,ma-nma.09.rtf,ma-nma,1,2,210
P28,ma-nma.09.rtf,ma-nma,1,2,259
P29,ma-nma.09.rtf,ma-nma,1,2,201
P30,ma-nma.09.rtf,ma-nma,1,2,122
P31,ma-nma.09.rtf,ma-nma,1,2,127
P32,ma-nma.09.rtf,ma-nma,1,2,260
P33,ma-nma.09.rtf,ma-nma,1,2,117
P34,ma-nma.09.rtf,ma-nma,1,2,185
P35,ma-nma.09.rtf,ma-nma,1,2,0
P36,ma-nma.09.rtf,ma-nma,1,2,176
P37,ma-nma.09.rtf,ma-nma,1,2,596
P01,ma-nma.10.rtf,ma-nma,1,2,186
P02,ma-nma.10.rtf,ma-nma,1,2,185
P03,ma-nma.10.rtf,ma-nma,1,2,83
P04,ma-nma.10.rtf,ma-nma,1,2,224
P05,ma-nma.10.rtf,ma-nma,1,2,230
P06,ma-nma.10.rtf,ma-nma,1,2,322
P07,ma-nma.10.rtf,ma-nma,1,2,386
P08,ma-nma.10.rtf,ma-nma,1,2,97
P09,ma-nma.10.rtf,ma-nma,1,2,224
P10,ma-nma.10.rtf,ma-nma,1,2,176
P11,ma-nma.10.rtf,ma-nma,1,2,107
P12,ma-nma.10.rtf,ma-nma,1,2,298
P13,ma-nma.10.rtf,ma-nma,1,2,254
P14,ma-nma.10.rtf,ma-nma,1,2,616
P15,ma-nma.10.rtf,ma-nma,1,2,298
P16,ma-nma.10.rtf,ma-nma,1,2,288
P17,ma-nma.10.rtf,ma-nma,1,2,313
P18,ma-nma.10.rtf,ma-nma,1,2,132
P19,ma-nma.10.rtf,ma-nma,1,2,195
P20,ma-nma.10.rtf,ma-nma,1,2,171
P21,ma-nma.10.rtf,ma-nma,1,2,474
P22,ma-nma.10.rtf,ma-nma,1,2,241
P23,ma-nma.10.rtf,ma-nma,1,2,0
P24,ma-nma.10.rtf,ma-nma,1,2,664
P25,ma-nma.10.rtf,ma-nma,1,2,251
P26,ma-nma.10.rtf,ma-nma,1,2,170
P27,ma-nma.10.rtf,ma-nma,1,2,503
P28,ma-nma.10.rtf,ma-nma,1,2,645
P29,ma-nma.10.rtf,ma-nma,1,2,195
P30,ma-nma.10.rtf,ma-nma,1,2,254
P31,ma-nma.10.rtf,ma-nma,1,2,68
P32,ma-nma.10.rtf,ma-nma,1,2,205
P33,ma-nma.10.rtf,ma-nma,1,2,625
P34,ma-nma.10.rtf,ma-nma,1,2,0
P35,ma-nma.10.rtf,ma-nma,1,2,151
P36,ma-nma.10.rtf,ma-nma,1,2,371
P37,ma-nma.10.rtf,ma-nma,1,2,283
P01,ma-nma.11.rtf,ma-nma,1,2,322
P02,ma-nma.11.rtf,ma-nma,1,2,0
P03,ma-nma.11.rtf,ma-nma,1,2,127
P04,ma-nma.11.rtf,ma-nma,1,2,53
P05,ma-nma.11.rtf,ma-nma,1,2,190
P06,ma-nma.11.rtf,ma-nma,1,2,278
P07,ma-nma.11.rtf,ma-nma,1,2,371
P08,ma-nma.11.rtf,ma-nma,1,2,635
P09,ma-nma.11.rtf,ma-nma,1,2,229
P10,ma-nma.11.rtf,ma-nma,1,2,151
P11,ma-nma.11.rtf,ma-nma,1,2,674
P12,ma-nma.11.rtf,ma-nma,1,2,0
P13,ma-nma.11.rtf,ma-nma,1,2,347
P14,ma-nma.11.rtf,ma-nma,1,2,366
P15,ma-nma.11.rtf,ma-nma,1,2,312
P16,ma-nma.11.rtf,ma-nma,1,2,161
P17,ma-nma.11.rtf,ma-nma,1,2,171
P18,ma-nma.11.rtf,ma-nma,1,2,254
P19,ma-nma.11.rtf,ma-nma,1,2,127
P20,ma-nma.11.rtf,ma-nma,1,2,298
P21,ma-nma.11.rtf,ma-nma,1,2,53
P22,ma-nma.11.rtf,ma-nma,1,2,402
P23,ma-nma.11.rtf,ma-nma,1,2,432
P24,ma-nma.11.rtf,ma-nma,1,2,246
P25,ma-nma.11.rtf,ma-nma,1,2,307
P26,ma-nma.11.rtf,ma-nma,1,2,342
P27,ma-nma.11.rtf,ma-nma,1,2,171
P28,ma-nma.11.rtf,ma-nma,1,2,332
P29,ma-nma.11.rtf,ma-nma,1,2,308
P30,ma-nma.11.rtf,ma-nma,1,2,181
P31,ma-nma.11.rtf,ma-nma,1,2,63
P32,ma-nma.11.rtf,ma-nma,1,2,342
P33,ma-nma.11.rtf,ma-nma,1,2,410
P34,ma-nma.11.rtf,ma-nma,1,2,117
P35,ma-nma.11.rtf,ma-nma,1,2,161
P36,ma-nma.11.rtf,ma-nma,1,2,156
P37,ma-nma.11.rtf,ma-nma,1,2,234
P01,ma-nma.12.rtf,ma-nma,1,2,740
P02,ma-nma.12.rtf,ma-nma,1,2,0
P03,ma-nma.12.rtf,ma-nma,1,2,215
P04,ma-nma.12.rtf,ma-nma,1,2,606
P05,ma-nma.12.rtf,ma-nma,1,2,386
P06,ma-nma.12.rtf,ma-nma,1,2,337
P07,ma-nma.12.rtf,ma-nma,1,2,445
P08,ma-nma.12.rtf,ma-nma,1,2,410
P09,ma-nma.12.rtf,ma-nma,1,2,141
P10,ma-nma.12.rtf,ma-nma,1,2,308
P11,ma-nma.12.rtf,ma-nma,1,2,489
P12,ma-nma.12.rtf,ma-nma,1,2,337
P13,ma-nma.12.rtf,ma-nma,1,2,0
P14,ma-nma.12.rtf,ma-nma,1,2,381
P15,ma-nma.12.rtf,ma-nma,1,2,366
P16,ma-nma.12.rtf,ma-nma,1,2,224
P17,ma-nma.12.rtf,ma-nma,1,2,347
P18,ma-nma.12.rtf,ma-nma,1,2,332
P19,ma-nma.12.rtf,ma-nma,1,2,215
P20,ma-nma.12.rtf,ma-nma,1,2,787
P21,ma-nma.12.rtf,ma-nma,1,2,205
P22,ma-nma.12.rtf,ma-nma,1,2,125
P23,ma-nma.12.rtf,ma-nma,1,2,151
P24,ma-nma.12.rtf,ma-nma,1,2,473
P25,ma-nma.12.rtf,ma-nma,1,2,322
P26,ma-nma.12.rtf,ma-nma,1,2,317
P27,ma-nma.12.rtf,ma-nma,1,2,117
P28,ma-nma.12.rtf,ma-nma,1,2,230
P29,ma-nma.12.rtf,ma-nma,1,2,273
P30,ma-nma.12.rtf,ma-nma,1,2,146
P31,ma-nma.12.rtf,ma-nma,1,2,161
P32,ma-nma.12.rtf,ma-nma,1,2,171
P33,ma-nma.12.rtf,ma-nma,1,2,342
P34,ma-nma.12.rtf,ma-nma,1,2,234
P35,ma-nma.12.rtf,ma-nma,1,2,200
P36,ma-nma.12.rtf,ma-nma,1,2,68
P37,ma-nma.12.rtf,ma-nma,1,2,357
P01,nma-ma.01.rtf,nma-ma,1,1,332
P02,nma-ma.01.rtf,nma-ma,1,1,185
P03,nma-ma.01.rtf,nma-ma,1,1,0
P04,nma-ma.01.rtf,nma-ma,1,1,283
P05,nma-ma.01.rtf,nma-ma,1,1,518
P06,nma-ma.01.rtf,nma-ma,1,1,410
P07,nma-ma.01.rtf,nma-ma,1,1,307
P08,nma-ma.01.rtf,nma-ma,1,1,357
P09,nma-ma.01.rtf,nma-ma,1,1,371
P10,nma-ma.01.rtf,nma-ma,1,1,337
P11,nma-ma.01.rtf,nma-ma,1,1,376
P12,nma-ma.01.rtf,nma-ma,1,1,376
P13,nma-ma.01.rtf,nma-ma,1,1,136
P14,nma-ma.01.rtf,nma-ma,1,1,396
P15,nma-ma.01.rtf,nma-ma,1,1,396
P16,nma-ma.01.rtf,nma-ma,1,1,215
P17,nma-ma.01.rtf,nma-ma,1,1,0
P18,nma-ma.01.rtf,nma-ma,1,1,386
P19,nma-ma.01.rtf,nma-ma,1,1,166
P20,nma-ma.01.rtf,nma-ma,1,1,148
P21,nma-ma.01.rtf,nma-ma,1,1,240
P22,nma-ma.01.rtf,nma-ma,1,1,357
P23,nma-ma.01.rtf,nma-ma,1,1,196
P24,nma-ma.01.rtf,nma-ma,1,1,226
P25,nma-ma.01.rtf,nma-ma,1,1,181
P26,nma-ma.01.rtf,nma-ma,1,1,267
P27,nma-ma.01.rtf,nma-ma,1,1,127
P28,nma-ma.01.rtf,nma-ma,1,1,92
P29,nma-ma.01.rtf,nma-ma,1,1,210
P30,nma-ma.01.rtf,nma-ma,1,1,401
P31,nma-ma.01.rtf,nma-ma,1,1,0
P32,nma-ma.01.rtf,nma-ma,1,1,303
P33,nma-ma.01.rtf,nma-ma,1,1,709
P34,nma-ma.01.rtf,nma-ma,1,1,176
P35,nma-ma.01.rtf,nma-ma,1,1,73
P36,nma-ma.01.rtf,nma-ma,1,1,0
P37,nma-ma.01.rtf,nma-ma,1,1,351
P01,nma-ma.02.rtf,nma-ma,1,1,322
P02,nma-ma.02.rtf,nma-ma,1,1,107
P03,nma-ma.02.rtf,nma-ma,1,1,0
P04,nma-ma.02.rtf,nma-ma,1,1,283
P05,nma-ma.02.rtf,nma-ma,1,1,69
P06,nma-ma.02.rtf,nma-ma,1,1,611
P07,nma-ma.02.rtf,nma-ma,1,1,191
P08,nma-ma.02.rtf,nma-ma,1,1,166
P09,nma-ma.02.rtf,nma-ma,1,1,175
P10,nma-ma.02.rtf,nma-ma,1,1,0
P11,nma-ma.02.rtf,nma-ma,1,1,454
P12,nma-ma.02.rtf,nma-ma,1,1,303
P13,nma-ma.02.rtf,nma-ma,1,1,0
P14,nma-ma.02.rtf,nma-ma,1,1,1036
P15,nma-ma.02.rtf,nma-ma,1,1,259
P16,nma-ma.02.rtf,nma-ma,1,1,0
P17,nma-ma.02.rtf,nma-ma,1,1,127
P18,nma-ma.02.rtf,nma-ma,1,1,400
P19,nma-ma.02.rtf,nma-ma,1,1,107
P20,nma-ma.02.rtf,nma-ma,1,1,146
P21,nma-ma.02.rtf,nma-ma,1,1,180
P22,nma-ma.02.rtf,nma-ma,1,1,206
P23,nma-ma.02.rtf,nma-ma,1,1,468
P24,nma-ma.02.rtf,nma-ma,1,1,281
P25,nma-ma.02.rtf,nma-ma,1,1,996
P26,nma-ma.02.rtf,nma-ma,1,1,453
P27,nma-ma.02.rtf,nma-ma,1,1,396
P28,nma-ma.02.rtf,nma-ma,1,1,753
P29,nma-ma.02.rtf,nma-ma,1,1,180
P30,nma-ma.02.rtf,nma-ma,1,1,224
P31,nma-ma.02.rtf,nma-ma,1,1,210
P32,nma-ma.02.rtf,nma-ma,1,1,386
P33,nma-ma.02.rtf,nma-ma,1,1,219
P34,nma-ma.02.rtf,nma-ma,1,1,107
P35,nma-ma.02.rtf,nma-ma,1,1,420
P36,nma-ma.02.rtf,nma-ma,1,1,234
P37,nma-ma.02.rtf,nma-ma,1,1,176
P01,nma-ma.03.rtf,nma-ma,1,1,261
P02,nma-ma.03.rtf,nma-ma,1,1,132
P03,nma-ma.03.rtf,nma-ma,1,1,0
P04,nma-ma.03.rtf,nma-ma,1,1,215
P05,nma-ma.03.rtf,nma-ma,1,1,176
P06,nma-ma.03.rtf,nma-ma,1,1,464
P07,nma-ma.03.rtf,nma-ma,1,1,332
P08,nma-ma.03.rtf,nma-ma,1,1,356
P09,nma-ma.03.rtf,nma-ma,1,1,78
P10,nma-ma.03.rtf,nma-ma,1,1,215
P11,nma-ma.03.rtf,nma-ma,1,1,317
P12,nma-ma.03.rtf,nma-ma,1,1,0
P13,nma-ma.03.rtf,nma-ma,1,1,264
P14,nma-ma.03.rtf,nma-ma,1,1,361
P15,nma-ma.03.rtf,nma-ma,1,1,298
P16,nma-ma.03.rtf,nma-ma,1,1,186
P17,nma-ma.03.rtf,nma-ma,1,1,216
P18,nma-ma.03.rtf,nma-ma,1,1,171
P19,nma-ma.03.rtf,nma-ma,1,1,176
P20,nma-ma.03.rtf,nma-ma,1,1,185
P21,nma-ma.03.rtf,nma-ma,1,1,161
P22,nma-ma.03.rtf,nma-ma,1,1,246
P23,nma-ma.03.rtf,nma-ma,1,1,166
P24,nma-ma.03.rtf,nma-ma,1,1,236
P25,nma-ma.03.rtf,nma-ma,1,1,216
P26,nma-ma.03.rtf,nma-ma,1,1,412
P27,nma-ma.03.rtf,nma-ma,1,1,547
P28,nma-ma.03.rtf,nma-ma,1,1,762
P29,nma-ma.03.rtf,nma-ma,1,1,254
P30,nma-ma.03.rtf,nma-ma,1,1,224
P31,nma-ma.03.rtf,nma-ma,1,1,185
P32,nma-ma.03.rtf,nma-ma,1,1,190
P33,nma-ma.03.rtf,nma-ma,1,1,308
P34,nma-ma.03.rtf,nma-ma,1,1,0
P35,nma-ma.03.rtf,nma-ma,1,1,58
P36,nma-ma.03.rtf,nma-ma,1,1,88
P37,nma-ma.03.rtf,nma-ma,1,1,117
P01,nma-ma.04.rtf,nma-ma,1,1,140
P02,nma-ma.04.rtf,nma-ma,1,1,73
P03,nma-ma.04.rtf,nma-ma,1,1,73
P04,nma-ma.04.rtf,nma-ma,1,1,185
P05,nma-ma.04.rtf,nma-ma,1,1,258
P06,nma-ma.04.rtf,nma-ma,1,1,88
P07,nma-ma.04.rtf,nma-ma,1,1,288
P08,nma-ma.04.rtf,nma-ma,1,1,552
P09,nma-ma.04.rtf,nma-ma,1,1,122
P10,nma-ma.04.rtf,nma-ma,1,1,244
P11,nma-ma.04.rtf,nma-ma,1,1,322
P12,nma-ma.04.rtf,nma-ma,1,1,190
P13,nma-ma.04.rtf,nma-ma,1,1,293
P14,nma-ma.04.rtf,nma-ma,1,1,136
P15,nma-ma.04.rtf,nma-ma,1,1,171
P16,nma-ma.04.rtf,nma-ma,1,1,303
P17,nma-ma.04.rtf,nma-ma,1,1,342
P18,nma-ma.04.rtf,nma-ma,1,1,303
P19,nma-ma.04.rtf,nma-ma,1,1,185
P20,nma-ma.04.rtf,nma-ma,1,1,190
P21,nma-ma.04.rtf,nma-ma,1,1,151
P22,nma-ma.04.rtf,nma-ma,1,1,291
P23,nma-ma.04.rtf,nma-ma,1,1,271
P24,nma-ma.04.rtf,nma-ma,1,1,271
P25,nma-ma.04.rtf,nma-ma,1,1,322
P26,nma-ma.04.rtf,nma-ma,1,1,191
P27,nma-ma.04.rtf,nma-ma,1,1,386
P28,nma-ma.04.rtf,nma-ma,1,1,0
P29,nma-ma.04.rtf,nma-ma,1,1,146
P30,nma-ma.04.rtf,nma-ma,1,1,68
P31,nma-ma.04.rtf,nma-ma,1,1,73
P32,nma-ma.04.rtf,nma-ma,1,1,366
P33,nma-ma.04.rtf,nma-ma,1,1,205
P34,nma-ma.04.rtf,nma-ma,1,1,166
P35,nma-ma.04.rtf,nma-ma,1,1,122
P36,nma-ma.04.rtf,nma-ma,1,1,235
P37,nma-ma.04.rtf,nma-ma,1,1,342
P01,nma-ma.05.rtf,nma-ma,1,1,296
P02,nma-ma.05.rtf,nma-ma,1,1,356
P03,nma-ma.05.rtf,nma-ma,1,1,0
P04,nma-ma.05.rtf,nma-ma,1,1,435
P05,nma-ma.05.rtf,nma-ma,1,1,234
P06,nma-ma.05.rtf,nma-ma,1,1,127
P07,nma-ma.05.rtf,nma-ma,1,1,97
P08,nma-ma.05.rtf,nma-ma,1,1,381
P09,nma-ma.05.rtf,nma-ma,1,1,132
P10,nma-ma.05.rtf,nma-ma,1,1,195
P11,nma-ma.05.rtf,nma-ma,1,1,151
P12,nma-ma.05.rtf,nma-ma,1,1,112
P13,nma-ma.05.rtf,nma-ma,1,1,273
P14,nma-ma.05.rtf,nma-ma,1,1,53
