Stimulus,Participant,condition,semantic,RT
ma-nma.03.rtf,P20,ma-nma,1,254.3
nma-ma.03.rtf,P03,nma-ma,2,0
ma-nma.03.rtf,P22,ma-nma,1,307
ma-nma.03.rtf,P24,ma-nma,1,468.1
nma-ma.03.rtf,P06,nma-ma,2,0
ma-nma.03.rtf,P26,ma-nma,1,513.7
ma-nma.03.rtf,P28,ma-nma,1,606.4
ma-nma.03.rtf,P30,ma-nma,1,1017.1
ma-nma.03.rtf,P32,ma-nma,1,1070.9
ma-nma.03.rtf,P34,ma-nma,1,137
ma-nma.04.rtf,P01,ma-nma,1,513.5
ma-nma.04.rtf,P03,ma-nma,1,205.4
ma-nma.04.rtf,P04,ma-nma,1,919.4
ma-nma.04.rtf,P05,ma-nma,1,553.9
ma-nma.04.rtf,P07,ma-nma,1,498.6
ma-nma.04.rtf,P08,ma-nma,1,1139.4
ma-nma.04.rtf,P09,ma-nma,1,445
nma-ma.03.rtf,P29,nma-ma,2,0
ma-nma.04.rtf,P19,ma-nma,1,557.5
ma-nma.04.rtf,P21,ma-nma,1,655.2
nma-ma.03.rtf,P20,nma-ma,2,0
ma-nma.04.rtf,P23,ma-nma,1,488.2
ma-nma.04.rtf,P25,ma-nma,1,286.9
ma-nma.04.rtf,P27,ma-nma,1,591.7
ma-nma.04.rtf,P29,ma-nma,1,758.1
ma-nma.04.rtf,P31,ma-nma,1,415.5
ma-nma.04.rtf,P33,ma-nma,1,562.3
ma-nma.04.rtf,P35,ma-nma,1,293.4
ma-nma.04.rtf,P37,ma-nma,1,772.6
nma-ma.03.rtf,P28,nma-ma,2,0
ma-nma.04.rtf,P10,ma-nma,1,855.8
ma-nma.04.rtf,P11,ma-nma,1,577
ma-nma.04.rtf,P12,ma-nma,1,401.1
ma-nma.04.rtf,P13,ma-nma,1,176.1
ma-nma.04.rtf,P15,ma-nma,1,933.9
ma-nma.04.rtf,P16,ma-nma,1,268.9
ma-nma.04.rtf,P17,ma-nma,1,161.3
ma-nma.04.rtf,P18,ma-nma,1,797.1
ma-nma.04.rtf,P22,ma-nma,1,463.4
ma-nma.04.rtf,P24,ma-nma,1,680
ma-nma.04.rtf,P28,ma-nma,1,229.8
ma-nma.04.rtf,P30,ma-nma,1,899.8
ma-nma.04.rtf,P32,ma-nma,1,880.1
ma-nma.04.rtf,P34,ma-nma,1,337.5
ma-nma.04.rtf,P36,ma-nma,1,200.6
ma-nma.05.rtf,P01,ma-nma,1,362.9
ma-nma.05.rtf,P02,ma-nma,1,234.7
ma-nma.05.rtf,P03,ma-nma,1,234.8
ma-nma.05.rtf,P04,ma-nma,1,146.6
ma-nma.05.rtf,P05,ma-nma,1,132
ma-nma.05.rtf,P07,ma-nma,1,757.7
ma-nma.05.rtf,P08,ma-nma,1,958.7
nma-ma.03.rtf,P36,nma-ma,2,0
nma-ma.04.rtf,P02,nma-ma,2,0
ma-nma.05.rtf,P09,ma-nma,1,396.2
ma-nma.05.rtf,P21,ma-nma,1,523.4
nma-ma.04.rtf,P33,nma-ma,2,0
nma-ma.04.rtf,P18,nma-ma,2,0
ma-nma.05.rtf,P23,ma-nma,1,634.5
ma-nma.05.rtf,P25,ma-nma,1,402.9
ma-nma.05.rtf,P27,ma-nma,1,532.9
ma-nma.05.rtf,P31,ma-nma,1,376.7
ma-nma.05.rtf,P33,ma-nma,1,229.8
ma-nma.05.rtf,P35,ma-nma,1,718.9
ma-nma.05.rtf,P37,ma-nma,1,454.9
ma-nma.05.rtf,P10,ma-nma,1,254.5
ma-nma.05.rtf,P11,ma-nma,1,405.9
ma-nma.05.rtf,P12,ma-nma,1,435.1
ma-nma.05.rtf,P13,ma-nma,1,205.4
nma-ma.05.rtf,P02,nma-ma,2,0
ma-nma.05.rtf,P15,ma-nma,1,273.9
ma-nma.05.rtf,P16,ma-nma,1,210.3
ma-nma.05.rtf,P17,ma-nma,1,244.4
ma-nma.05.rtf,P20,ma-nma,1,733.6
nma-ma.05.rtf,P03,nma-ma,2,0
ma-nma.05.rtf,P22,ma-nma,1,372.4
ma-nma.05.rtf,P24,ma-nma,1,337.3
ma-nma.05.rtf,P26,ma-nma,1,458.1
ma-nma.05.rtf,P28,ma-nma,1,215.2
ma-nma.05.rtf,P30,ma-nma,1,772.6
ma-nma.05.rtf,P34,ma-nma,1,171.1
ma-nma.06.rtf,P03,ma-nma,1,386.2
ma-nma.06.rtf,P04,ma-nma,1,611.3
ma-nma.06.rtf,P05,ma-nma,1,127.1
ma-nma.06.rtf,P06,ma-nma,1,264
ma-nma.06.rtf,P07,ma-nma,1,303.2
ma-nma.06.rtf,P08,ma-nma,1,958.6
ma-nma.06.rtf,P09,ma-nma,1,175.9
ma-nma.06.rtf,P21,ma-nma,1,220.1
ma-nma.06.rtf,P23,ma-nma,1,729.9
ma-nma.06.rtf,P25,ma-nma,1,226.5
ma-nma.06.rtf,P27,ma-nma,1,762.6
ma-nma.06.rtf,P29,ma-nma,1,351.6
ma-nma.06.rtf,P33,ma-nma,1,254.3
nma-ma.05.rtf,P05,nma-ma,2,0
ma-nma.06.rtf,P35,ma-nma,1,738.2
ma-nma.06.rtf,P37,ma-nma,1,846
ma-nma.06.rtf,P10,ma-nma,1,288.5
ma-nma.06.rtf,P11,ma-nma,1,914.6
ma-nma.06.rtf,P12,ma-nma,1,1090.3
ma-nma.06.rtf,P13,ma-nma,1,342.2
ma-nma.06.rtf,P15,ma-nma,1,855.8
ma-nma.06.rtf,P16,ma-nma,1,151.7
ma-nma.06.rtf,P18,ma-nma,1,127.2
ma-nma.06.rtf,P20,ma-nma,1,694.4
ma-nma.06.rtf,P22,ma-nma,1,347.3
ma-nma.06.rtf,P24,ma-nma,1,688.8
ma-nma.06.rtf,P26,ma-nma,1,553.7
ma-nma.06.rtf,P28,ma-nma,1,307.9
ma-nma.06.rtf,P30,ma-nma,1,474.4
nma-ma.05.rtf,P21,nma-ma,2,0
nma-ma.05.rtf,P27,nma-ma,2,0
ma-nma.06.rtf,P34,ma-nma,1,151.6
nma-ma.06.rtf,P05,nma-ma,2,0
ma-nma.06.rtf,P36,ma-nma,1,596.8
ma-nma.07.rtf,P01,ma-nma,1,865.9
ma-nma.07.rtf,P02,ma-nma,1,509.5
nma-ma.06.rtf,P09,nma-ma,2,0
ma-nma.07.rtf,P04,ma-nma,1,767.8
ma-nma.07.rtf,P05,ma-nma,1,107.6
ma-nma.07.rtf,P06,ma-nma,1,1060.8
ma-nma.07.rtf,P07,ma-nma,1,606.4
ma-nma.07.rtf,P08,ma-nma,1,215.1
ma-nma.07.rtf,P09,ma-nma,1,625.9
ma-nma.07.rtf,P19,ma-nma,1,958.5
ma-nma.07.rtf,P23,ma-nma,1,1137.4
ma-nma.07.rtf,P25,ma-nma,1,477.9
ma-nma.07.rtf,P27,ma-nma,1,674.9
ma-nma.07.rtf,P29,ma-nma,1,885
ma-nma.07.rtf,P31,ma-nma,1,513.5
ma-nma.07.rtf,P33,ma-nma,1,264.1
ma-nma.07.rtf,P35,ma-nma,1,645.6
nma-ma.06.rtf,P19,nma-ma,2,0
ma-nma.07.rtf,P10,ma-nma,1,494
ma-nma.07.rtf,P11,ma-nma,1,484.1
ma-nma.07.rtf,P12,ma-nma,1,493.9
ma-nma.07.rtf,P13,ma-nma,1,185.8
ma-nma.07.rtf,P15,ma-nma,1,894.6
ma-nma.07.rtf,P16,ma-nma,1,210.2
ma-nma.07.rtf,P17,ma-nma,1,435.2
ma-nma.07.rtf,P18,ma-nma,1,259.2
ma-nma.07.rtf,P20,ma-nma,1,484.1
ma-nma.07.rtf,P22,ma-nma,1,231.5
ma-nma.07.rtf,P24,ma-nma,1,402.7
ma-nma.07.rtf,P26,ma-nma,1,201.4
ma-nma.07.rtf,P28,ma-nma,1,440.2
ma-nma.07.rtf,P30,ma-nma,1,205.4
ma-nma.07.rtf,P32,ma-nma,1,670
ma-nma.07.rtf,P34,ma-nma,1,269.2
ma-nma.07.rtf,P36,ma-nma,1,190.7
ma-nma.08.rtf,P01,ma-nma,1,417.8
ma-nma.08.rtf,P02,ma-nma,1,151.6
ma-nma.08.rtf,P03,ma-nma,1,386.2
ma-nma.08.rtf,P04,ma-nma,1,151.6
ma-nma.08.rtf,P05,ma-nma,1,132
ma-nma.08.rtf,P06,ma-nma,1,484.1
ma-nma.08.rtf,P07,ma-nma,1,474.5
ma-nma.08.rtf,P08,ma-nma,1,1154.1
ma-nma.08.rtf,P09,ma-nma,1,318
ma-nma.08.rtf,P19,ma-nma,1,1018.7
ma-nma.08.rtf,P21,ma-nma,1,713.9
ma-nma.08.rtf,P23,ma-nma,1,437.9
ma-nma.08.rtf,P25,ma-nma,1,478.2
ma-nma.08.rtf,P27,ma-nma,1,581.9
ma-nma.08.rtf,P29,ma-nma,1,264.2
ma-nma.08.rtf,P31,ma-nma,1,259.3
ma-nma.08.rtf,P33,ma-nma,1,469.4
ma-nma.08.rtf,P35,ma-nma,1,752.9
ma-nma.08.rtf,P37,ma-nma,1,537.8
ma-nma.08.rtf,P11,ma-nma,1,562.4
ma-nma.08.rtf,P12,ma-nma,1,674.9
ma-nma.08.rtf,P13,ma-nma,1,390.7
ma-nma.08.rtf,P16,ma-nma,1,136.9
ma-nma.08.rtf,P17,ma-nma,1,655
ma-nma.08.rtf,P18,ma-nma,1,195.6
ma-nma.08.rtf,P20,ma-nma,1,405.7
ma-nma.08.rtf,P22,ma-nma,1,271.8
ma-nma.08.rtf,P24,ma-nma,1,770
ma-nma.08.rtf,P26,ma-nma,1,356.4
ma-nma.08.rtf,P28,ma-nma,1,523.2
ma-nma.08.rtf,P30,ma-nma,1,391.5
ma-nma.08.rtf,P32,ma-nma,1,958.4
ma-nma.08.rtf,P34,ma-nma,1,357
nma-ma.06.rtf,P10,nma-ma,2,0
ma-nma.08.rtf,P36,ma-nma,1,117.5
nma-ma.06.rtf,P13,nma-ma,2,0
ma-nma.09.rtf,P01,ma-nma,1,951.5
ma-nma.09.rtf,P02,ma-nma,1,269
ma-nma.09.rtf,P03,ma-nma,1,542.8
ma-nma.09.rtf,P04,ma-nma,1,332.6
ma-nma.09.rtf,P05,ma-nma,1,136.8
nma-ma.06.rtf,P22,nma-ma,2,0
ma-nma.09.rtf,P06,ma-nma,1,640.6
ma-nma.09.rtf,P07,ma-nma,1,136.9
ma-nma.09.rtf,P08,ma-nma,1,195.6
ma-nma.09.rtf,P09,ma-nma,1,352.2
ma-nma.09.rtf,P19,ma-nma,1,1051.4
ma-nma.09.rtf,P21,ma-nma,1,464.9
ma-nma.09.rtf,P23,ma-nma,1,896.2
ma-nma.09.rtf,P25,ma-nma,1,437.9
ma-nma.09.rtf,P27,ma-nma,1,493.9
ma-nma.09.rtf,P29,ma-nma,1,401.3
ma-nma.09.rtf,P31,ma-nma,1,391.2
ma-nma.09.rtf,P33,ma-nma,1,528.7
ma-nma.09.rtf,P35,ma-nma,1,469.5
ma-nma.09.rtf,P37,ma-nma,1,586.7
ma-nma.09.rtf,P10,ma-nma,1,264.1
ma-nma.09.rtf,P11,ma-nma,1,278.7
ma-nma.09.rtf,P12,ma-nma,1,547.6
ma-nma.09.rtf,P13,ma-nma,1,405.8
ma-nma.09.rtf,P15,ma-nma,1,723.5
ma-nma.09.rtf,P16,ma-nma,1,156.4
ma-nma.09.rtf,P17,ma-nma,1,552.6
ma-nma.09.rtf,P18,ma-nma,1,547.6
ma-nma.09.rtf,P20,ma-nma,1,1066.1
nma-ma.07.rtf,P04,nma-ma,2,0
ma-nma.09.rtf,P22,ma-nma,1,543.7
ma-nma.09.rtf,P24,ma-nma,1,377.5
ma-nma.09.rtf,P26,ma-nma,1,246.6
ma-nma.09.rtf,P28,ma-nma,1,968.3
nma-ma.07.rtf,P05,nma-ma,2,0
ma-nma.09.rtf,P30,ma-nma,1,620.5
ma-nma.09.rtf,P34,ma-nma,1,180.9
nma-ma.08.rtf,P03,nma-ma,2,0
ma-nma.09.rtf,P36,ma-nma,1,190.7
ma-nma.10.rtf,P01,ma-nma,1,790.1
ma-nma.10.rtf,P02,ma-nma,1,97.9
ma-nma.10.rtf,P04,ma-nma,1,156.5
ma-nma.10.rtf,P05,ma-nma,1,166.2
ma-nma.10.rtf,P08,ma-nma,1,493.9
ma-nma.10.rtf,P09,ma-nma,1,489
ma-nma.10.rtf,P19,ma-nma,1,567.3
ma-nma.10.rtf,P21,ma-nma,1,220
ma-nma.10.rtf,P23,ma-nma,1,720
ma-nma.10.rtf,P25,ma-nma,1,860.9
ma-nma.10.rtf,P27,ma-nma,1,347.2
ma-nma.10.rtf,P29,ma-nma,1,791.5
ma-nma.10.rtf,P31,ma-nma,1,151.6
nma-ma.08.rtf,P04,nma-ma,2,73.3
ma-nma.10.rtf,P33,ma-nma,1,366.8
ma-nma.10.rtf,P35,ma-nma,1,445.1
ma-nma.10.rtf,P37,ma-nma,1,1193.1
ma-nma.10.rtf,P10,ma-nma,1,489.2
ma-nma.10.rtf,P11,ma-nma,1,973.3
ma-nma.10.rtf,P12,ma-nma,1,249.4
ma-nma.10.rtf,P13,ma-nma,1,190.8
ma-nma.10.rtf,P15,ma-nma,1,674.8
ma-nma.10.rtf,P16,ma-nma,1,137
ma-nma.10.rtf,P17,ma-nma,1,332.6
ma-nma.10.rtf,P18,ma-nma,1,190.9
ma-nma.10.rtf,P20,ma-nma,1,308.1
nma-ma.08.rtf,P27,nma-ma,2,0
ma-nma.10.rtf,P22,ma-nma,1,639.6
ma-nma.10.rtf,P24,ma-nma,1,588.9
ma-nma.10.rtf,P26,ma-nma,1,664.6
ma-nma.10.rtf,P28,ma-nma,1,977.9
nma-ma.08.rtf,P36,nma-ma,2,0
ma-nma.10.rtf,P30,ma-nma,1,787.2
ma-nma.10.rtf,P32,ma-nma,1,640.5
ma-nma.10.rtf,P34,ma-nma,1,259.3
ma-nma.10.rtf,P36,ma-nma,1,176
ma-nma.11.rtf,P01,ma-nma,1,896.1
ma-nma.11.rtf,P02,ma-nma,1,132
ma-nma.11.rtf,P03,ma-nma,1,83.2
ma-nma.11.rtf,P05,ma-nma,1,156.5
nma-ma.09.rtf,P01,nma-ma,2,0
ma-nma.11.rtf,P06,ma-nma,1,806.8
ma-nma.11.rtf,P07,ma-nma,1,356.9
ma-nma.11.rtf,P08,ma-nma,1,303.3
ma-nma.11.rtf,P09,ma-nma,1,396.2
nma-ma.09.rtf,P02,nma-ma,2,0
nma-ma.09.rtf,P05,nma-ma,2,0
ma-nma.11.rtf,P19,ma-nma,1,503.7
ma-nma.11.rtf,P21,ma-nma,1,899.8
nma-ma.09.rtf,P06,nma-ma,2,0
ma-nma.11.rtf,P23,ma-nma,1,553.8
ma-nma.11.rtf,P25,ma-nma,1,805.4
ma-nma.11.rtf,P27,ma-nma,1,474.3
ma-nma.11.rtf,P29,ma-nma,1,958.5
ma-nma.11.rtf,P31,ma-nma,1,283.6
ma-nma.11.rtf,P33,ma-nma,1,259.2
ma-nma.11.rtf,P35,ma-nma,1,185.8
ma-nma.11.rtf,P37,ma-nma,1,606.4
ma-nma.11.rtf,P10,ma-nma,1,376.7
ma-nma.11.rtf,P11,ma-nma,1,978
ma-nma.11.rtf,P12,ma-nma,1,924.5
ma-nma.11.rtf,P13,ma-nma,1,288.6
ma-nma.11.rtf,P16,ma-nma,1,259.3
ma-nma.11.rtf,P17,ma-nma,1,342.3
ma-nma.11.rtf,P18,ma-nma,1,244.5
ma-nma.11.rtf,P20,ma-nma,1,542.8
ma-nma.11.rtf,P22,ma-nma,1,251.7
ma-nma.11.rtf,P24,ma-nma,1,901
ma-nma.11.rtf,P26,ma-nma,1,261.8
nma-ma.09.rtf,P35,nma-ma,2,0
ma-nma.11.rtf,P28,ma-nma,1,484.1
ma-nma.11.rtf,P30,ma-nma,1,919.3
ma-nma.11.rtf,P32,ma-nma,1,640.6
ma-nma.11.rtf,P34,ma-nma,1,278.7
ma-nma.11.rtf,P36,ma-nma,1,122.2
ma-nma.12.rtf,P01,ma-nma,1,538.6
ma-nma.12.rtf,P02,ma-nma,1,161.4
ma-nma.12.rtf,P03,ma-nma,1,273.8
ma-nma.12.rtf,P05,ma-nma,1,835.9
ma-nma.12.rtf,P06,ma-nma,1,1111.6
ma-nma.12.rtf,P07,ma-nma,1,180.9
ma-nma.12.rtf,P08,ma-nma,1,366.6
ma-nma.12.rtf,P09,ma-nma,1,239.6
ma-nma.12.rtf,P19,ma-nma,1,479
ma-nma.12.rtf,P21,ma-nma,1,1135.4
ma-nma.12.rtf,P23,ma-nma,1,568.6
ma-nma.12.rtf,P27,ma-nma,1,532.9
ma-nma.12.rtf,P29,ma-nma,1,1090.4
ma-nma.12.rtf,P31,ma-nma,1,528
ma-nma.12.rtf,P33,ma-nma,1,484.3
ma-nma.12.rtf,P35,ma-nma,1,542.8
ma-nma.12.rtf,P37,ma-nma,1,851.1
ma-nma.12.rtf,P10,ma-nma,1,601.5
ma-nma.12.rtf,P11,ma-nma,1,630.9
ma-nma.12.rtf,P12,ma-nma,1,758.3
ma-nma.12.rtf,P13,ma-nma,1,440.1
ma-nma.12.rtf,P16,ma-nma,1,459.5
ma-nma.12.rtf,P17,ma-nma,1,107.6
ma-nma.12.rtf,P18,ma-nma,1,234.7
ma-nma.12.rtf,P20,ma-nma,1,704.1
ma-nma.12.rtf,P22,ma-nma,1,523.5
ma-nma.12.rtf,P24,ma-nma,1,483.1
ma-nma.12.rtf,P26,ma-nma,1,825.6
ma-nma.12.rtf,P28,ma-nma,1,660
ma-nma.12.rtf,P30,ma-nma,1,938.9
ma-nma.12.rtf,P34,ma-nma,1,391.3
nma-ma.09.rtf,P17,nma-ma,2,68.4
nma-ma.10.rtf,P05,nma-ma,2,0
ma-nma.12.rtf,P36,ma-nma,1,494.6
nma-ma.10.rtf,P06,nma-ma,2,0
nma-ma.10.rtf,P07,nma-ma,2,0
nma-ma.10.rtf,P09,nma-ma,2,63.6
nma-ma.01.rtf,P01,nma-ma,2,342.3
nma-ma.10.rtf,P10,nma-ma,2,0
nma-ma.01.rtf,P02,nma-ma,2,508.5
nma-ma.01.rtf,P05,nma-ma,2,450.2
nma-ma.01.rtf,P06,nma-ma,2,704.1
nma-ma.01.rtf,P07,nma-ma,2,244.5
nma-ma.01.rtf,P08,nma-ma,2,401.1
nma-ma.01.rtf,P09,nma-ma,2,322.8
nma-ma.01.rtf,P19,nma-ma,2,313.1
nma-ma.01.rtf,P21,nma-ma,2,523.3
nma-ma.01.rtf,P23,nma-ma,2,653.9
nma-ma.01.rtf,P25,nma-ma,2,1111.9
nma-ma.01.rtf,P27,nma-ma,2,396
nma-ma.01.rtf,P29,nma-ma,2,948.5
nma-ma.01.rtf,P31,nma-ma,2,322.8
nma-ma.01.rtf,P33,nma-ma,2,826.4
nma-ma.01.rtf,P35,nma-ma,2,293.5
nma-ma.01.rtf,P37,nma-ma,2,503.7
nma-ma.01.rtf,P10,nma-ma,2,552.6
nma-ma.01.rtf,P11,nma-ma,2,313
nma-ma.01.rtf,P12,nma-ma,2,313
nma-ma.01.rtf,P13,nma-ma,2,665.1
nma-ma.01.rtf,P14,nma-ma,2,298.3
nma-ma.01.rtf,P16,nma-ma,2,88.5
nma-ma.01.rtf,P18,nma-ma,2,425.5
nma-ma.01.rtf,P20,nma-ma,2,366.7
nma-ma.01.rtf,P22,nma-ma,2,413
nma-ma.01.rtf,P24,nma-ma,2,734.9
nma-ma.01.rtf,P26,nma-ma,2,755
nma-ma.01.rtf,P30,nma-ma,2,547.6
nma-ma.01.rtf,P32,nma-ma,2,943.6
nma-ma.01.rtf,P34,nma-ma,2,185.8
nma-ma.01.rtf,P36,nma-ma,2,474.3
nma-ma.02.rtf,P01,nma-ma,2,604
nma-ma.02.rtf,P03,nma-ma,2,176
nma-ma.02.rtf,P04,nma-ma,2,391.3
nma-ma.02.rtf,P06,nma-ma,2,352.3
nma-ma.02.rtf,P07,nma-ma,2,249.5
nma-ma.02.rtf,P08,nma-ma,2,234.7
nma-ma.02.rtf,P09,nma-ma,2,396.1
nma-ma.02.rtf,P19,nma-ma,2,576.9
nma-ma.02.rtf,P21,nma-ma,2,288.6
nma-ma.02.rtf,P23,nma-ma,2,387.7
nma-ma.02.rtf,P25,nma-ma,2,241.6
nma-ma.10.rtf,P28,nma-ma,2,0
nma-ma.02.rtf,P27,nma-ma,2,308.1
nma-ma.02.rtf,P29,nma-ma,2,415.7
nma-ma.02.rtf,P31,nma-ma,2,366.8
nma-ma.02.rtf,P33,nma-ma,2,220.2
nma-ma.02.rtf,P35,nma-ma,2,391.4
nma-ma.02.rtf,P37,nma-ma,2,351.9
nma-ma.11.rtf,P02,nma-ma,2,0
nma-ma.02.rtf,P10,nma-ma,2,415.7
nma-ma.02.rtf,P11,nma-ma,2,743.2
nma-ma.02.rtf,P12,nma-ma,2,361.9
nma-ma.02.rtf,P13,nma-ma,2,337.3
nma-ma.02.rtf,P14,nma-ma,2,748.3
nma-ma.02.rtf,P15,nma-ma,2,382.1
nma-ma.02.rtf,P16,nma-ma,2,303.2
nma-ma.02.rtf,P17,nma-ma,2,225
nma-ma.02.rtf,P18,nma-ma,2,200.3
nma-ma.02.rtf,P20,nma-ma,2,538
nma-ma.02.rtf,P22,nma-ma,2,332.3
nma-ma.02.rtf,P24,nma-ma,2,322.2
nma-ma.02.rtf,P26,nma-ma,2,246.5
nma-ma.02.rtf,P30,nma-ma,2,594.9
nma-ma.02.rtf,P32,nma-ma,2,748.2
nma-ma.02.rtf,P34,nma-ma,2,303.1
nma-ma.03.rtf,P01,nma-ma,2,156.2
nma-ma.03.rtf,P02,nma-ma,2,454.9
nma-ma.03.rtf,P04,nma-ma,2,122.9
nma-ma.03.rtf,P05,nma-ma,2,97.8
nma-ma.03.rtf,P07,nma-ma,2,513.5
nma-ma.03.rtf,P08,nma-ma,2,151.6
nma-ma.03.rtf,P09,nma-ma,2,112.5
nma-ma.03.rtf,P19,nma-ma,2,577.1
nma-ma.03.rtf,P21,nma-ma,2,161.4
nma-ma.03.rtf,P23,nma-ma,2,885.8
nma-ma.03.rtf,P25,nma-ma,2,483.2
nma-ma.03.rtf,P27,nma-ma,2,259.1
nma-ma.03.rtf,P31,nma-ma,2,352.1
nma-ma.03.rtf,P33,nma-ma,2,151.6
nma-ma.03.rtf,P35,nma-ma,2,171.2
nma-ma.03.rtf,P37,nma-ma,2,826.5
nma-ma.03.rtf,P10,nma-ma,2,288.4
nma-ma.03.rtf,P11,nma-ma,2,205.5
nma-ma.03.rtf,P12,nma-ma,2,332.6
nma-ma.03.rtf,P13,nma-ma,2,112.5
nma-ma.03.rtf,P14,nma-ma,2,919.4
nma-ma.03.rtf,P15,nma-ma,2,630.9
nma-ma.03.rtf,P16,nma-ma,2,141.8
nma-ma.03.rtf,P17,nma-ma,2,474.4
nma-ma.03.rtf,P18,nma-ma,2,259.1
nma-ma.03.rtf,P22,nma-ma,2,171.1
nma-ma.03.rtf,P24,nma-ma,2,196.3
nma-ma.03.rtf,P26,nma-ma,2,387.8
nma-ma.03.rtf,P30,nma-ma,2,361.9
nma-ma.03.rtf,P32,nma-ma,2,293.5
nma-ma.03.rtf,P34,nma-ma,2,332.5
nma-ma.04.rtf,P01,nma-ma,2,412.8
nma-ma.04.rtf,P03,nma-ma,2,97.6
nma-ma.04.rtf,P04,nma-ma,2,248.5
nma-ma.04.rtf,P05,nma-ma,2,968.3
nma-ma.04.rtf,P06,nma-ma,2,533
nma-ma.04.rtf,P07,nma-ma,2,498.8
nma-ma.04.rtf,P08,nma-ma,2,449.9
nma-ma.04.rtf,P09,nma-ma,2,572.2
nma-ma.04.rtf,P19,nma-ma,2,435.3
nma-ma.04.rtf,P23,nma-ma,2,694.3
nma-ma.04.rtf,P25,nma-ma,2,966.4
nma-ma.04.rtf,P27,nma-ma,2,93
nma-ma.04.rtf,P29,nma-ma,2,650.7
nma-ma.04.rtf,P31,nma-ma,2,234.2
nma-ma.04.rtf,P35,nma-ma,2,410.7
nma-ma.11.rtf,P03,nma-ma,2,0
nma-ma.04.rtf,P37,nma-ma,2,909.5
nma-ma.04.rtf,P10,nma-ma,2,234.7
nma-ma.04.rtf,P11,nma-ma,2,557.4
nma-ma.04.rtf,P12,nma-ma,2,782.4
nma-ma.04.rtf,P13,nma-ma,2,288.5
nma-ma.04.rtf,P14,nma-ma,2,337.2
nma-ma.04.rtf,P15,nma-ma,2,552.6
nma-ma.04.rtf,P16,nma-ma,2,210.3
nma-ma.04.rtf,P17,nma-ma,2,122.4
nma-ma.04.rtf,P20,nma-ma,2,445
nma-ma.04.rtf,P22,nma-ma,2,675.3
nma-ma.04.rtf,P24,nma-ma,2,372.4
nma-ma.04.rtf,P26,nma-ma,2,407.7
nma-ma.04.rtf,P28,nma-ma,2,362.1
nma-ma.04.rtf,P30,nma-ma,2,454.9
nma-ma.04.rtf,P32,nma-ma,2,332.5
nma-ma.04.rtf,P34,nma-ma,2,146.7
nma-ma.04.rtf,P36,nma-ma,2,98.2
nma-ma.05.rtf,P01,nma-ma,2,412.6
nma-ma.05.rtf,P04,nma-ma,2,342.2
nma-ma.05.rtf,P06,nma-ma,2,994.7
nma-ma.05.rtf,P07,nma-ma,2,229.8
nma-ma.05.rtf,P08,nma-ma,2,132.1
nma-ma.05.rtf,P09,nma-ma,2,469.4
nma-ma.05.rtf,P19,nma-ma,2,318.6
nma-ma.05.rtf,P23,nma-ma,2,598.5
nma-ma.05.rtf,P25,nma-ma,2,347.3
nma-ma.05.rtf,P29,nma-ma,2,303.1
nma-ma.05.rtf,P31,nma-ma,2,122.3
nma-ma.05.rtf,P33,nma-ma,2,704.3
nma-ma.05.rtf,P35,nma-ma,2,127
nma-ma.05.rtf,P37,nma-ma,2,264.1
nma-ma.05.rtf,P10,nma-ma,2,137
nma-ma.11.rtf,P05,nma-ma,2,0
nma-ma.05.rtf,P12,nma-ma,2,288.6
nma-ma.05.rtf,P13,nma-ma,2,547.8
nma-ma.05.rtf,P14,nma-ma,2,924.1
nma-ma.05.rtf,P15,nma-ma,2,753.2
nma-ma.05.rtf,P16,nma-ma,2,968.5
nma-ma.05.rtf,P17,nma-ma,2,317.9
nma-ma.05.rtf,P18,nma-ma,2,244.7
nma-ma.05.rtf,P20,nma-ma,2,469.4
nma-ma.05.rtf,P22,nma-ma,2,513.5
nma-ma.05.rtf,P24,nma-ma,2,704.8
nma-ma.05.rtf,P26,nma-ma,2,543.7
nma-ma.05.rtf,P30,nma-ma,2,796.9
nma-ma.05.rtf,P32,nma-ma,2,664.9
nma-ma.05.rtf,P34,nma-ma,2,244.5
nma-ma.05.rtf,P36,nma-ma,2,396.5
nma-ma.06.rtf,P01,nma-ma,2,362.4
nma-ma.06.rtf,P02,nma-ma,2,127.2
nma-ma.11.rtf,P09,nma-ma,2,0
nma-ma.06.rtf,P03,nma-ma,2,176
nma-ma.06.rtf,P04,nma-ma,2,224.9
nma-ma.06.rtf,P06,nma-ma,2,127.2
nma-ma.06.rtf,P07,nma-ma,2,112.5
nma-ma.06.rtf,P08,nma-ma,2,171
nma-ma.06.rtf,P21,nma-ma,2,83.1
nma-ma.06.rtf,P23,nma-ma,2,664.8
nma-ma.06.rtf,P25,nma-ma,2,392.6
nma-ma.06.rtf,P27,nma-ma,2,181.2
nma-ma.06.rtf,P29,nma-ma,2,127.1
nma-ma.06.rtf,P31,nma-ma,2,386.4
nma-ma.06.rtf,P33,nma-ma,2,224.9
nma-ma.06.rtf,P35,nma-ma,2,337.4
nma-ma.06.rtf,P37,nma-ma,2,1153.6
nma-ma.06.rtf,P11,nma-ma,2,268.9
nma-ma.11.rtf,P10,nma-ma,2,0
nma-ma.06.rtf,P12,nma-ma,2,362
nma-ma.06.rtf,P14,nma-ma,2,836.2
nma-ma.06.rtf,P15,nma-ma,2,337.4
