Stimulus,Participant,condition,parallel,semantic,RT
ma-nma.02.rtf,P15,ma-nma,1,2,0
ma-nma.02.rtf,P17,ma-nma,1,2,0
ma-nma.02.rtf,P18,ma-nma,1,2,0
ma-nma.02.rtf,P20,ma-nma,1,2,0
ma-nma.02.rtf,P24,ma-nma,1,2,0
ma-nma.02.rtf,P26,ma-nma,1,2,0
ma-nma.02.rtf,P28,ma-nma,1,2,0
ma-nma.02.rtf,P30,ma-nma,1,2,0
ma-nma.02.rtf,P32,ma-nma,1,2,0
ma-nma.02.rtf,P34,ma-nma,1,2,0
ma-nma.03.rtf,P25,ma-nma,1,2,302
ma-nma.03.rtf,P14,ma-nma,1,2,234.7
ma-nma.02.rtf,P36,ma-nma,1,2,0
ma-nma.03.rtf,P02,ma-nma,1,2,0
ma-nma.03.rtf,P04,ma-nma,1,2,0
ma-nma.03.rtf,P05,ma-nma,1,2,0
ma-nma.03.rtf,P06,ma-nma,1,2,0
ma-nma.03.rtf,P07,ma-nma,1,2,0
ma-nma.03.rtf,P08,ma-nma,1,2,0
ma-nma.03.rtf,P09,ma-nma,1,2,0
ma-nma.03.rtf,P19,ma-nma,1,2,0
ma-nma.03.rtf,P21,ma-nma,1,2,0
ma-nma.03.rtf,P23,ma-nma,1,2,0
ma-nma.03.rtf,P27,ma-nma,1,2,0
ma-nma.03.rtf,P29,ma-nma,1,2,0
ma-nma.03.rtf,P31,ma-nma,1,2,0
ma-nma.03.rtf,P33,ma-nma,1,2,0
ma-nma.03.rtf,P35,ma-nma,1,2,0
ma-nma.03.rtf,P37,ma-nma,1,2,0
ma-nma.03.rtf,P10,ma-nma,1,2,0
ma-nma.03.rtf,P11,ma-nma,1,2,0
ma-nma.03.rtf,P12,ma-nma,1,2,0
ma-nma.03.rtf,P13,ma-nma,1,2,0
ma-nma.03.rtf,P15,ma-nma,1,2,0
ma-nma.03.rtf,P17,ma-nma,1,2,0
ma-nma.03.rtf,P18,ma-nma,1,2,0
ma-nma.03.rtf,P20,ma-nma,1,2,0
ma-nma.03.rtf,P22,ma-nma,1,2,0
ma-nma.03.rtf,P24,ma-nma,1,2,0
ma-nma.03.rtf,P26,ma-nma,1,2,0
ma-nma.03.rtf,P16,ma-nma,1,2,102.7
ma-nma.03.rtf,P28,ma-nma,1,2,0
ma-nma.04.rtf,P07,ma-nma,1,2,298.2
ma-nma.03.rtf,P30,ma-nma,1,2,0
ma-nma.03.rtf,P32,ma-nma,1,2,0
ma-nma.03.rtf,P34,ma-nma,1,2,0
ma-nma.03.rtf,P36,ma-nma,1,2,0
ma-nma.04.rtf,P01,ma-nma,1,2,0
ma-nma.04.rtf,P02,ma-nma,1,2,0
ma-nma.04.rtf,P03,ma-nma,1,2,0
ma-nma.04.rtf,P04,ma-nma,1,2,0
ma-nma.04.rtf,P05,ma-nma,1,2,0
ma-nma.04.rtf,P06,ma-nma,1,2,0
ma-nma.04.rtf,P08,ma-nma,1,2,0
ma-nma.04.rtf,P09,ma-nma,1,2,0
ma-nma.04.rtf,P27,ma-nma,1,2,127.1
ma-nma.04.rtf,P19,ma-nma,1,2,0
ma-nma.04.rtf,P21,ma-nma,1,2,0
ma-nma.04.rtf,P23,ma-nma,1,2,0
ma-nma.04.rtf,P25,ma-nma,1,2,0
ma-nma.04.rtf,P29,ma-nma,1,2,0
ma-nma.04.rtf,P31,ma-nma,1,2,0
ma-nma.04.rtf,P33,ma-nma,1,2,0
ma-nma.04.rtf,P35,ma-nma,1,2,0
ma-nma.04.rtf,P37,ma-nma,1,2,0
ma-nma.04.rtf,P10,ma-nma,1,2,0
ma-nma.04.rtf,P12,ma-nma,1,2,0
ma-nma.04.rtf,P13,ma-nma,1,2,0
ma-nma.04.rtf,P15,ma-nma,1,2,73.3
ma-nma.04.rtf,P16,ma-nma,1,2,0
ma-nma.04.rtf,P18,ma-nma,1,2,0
ma-nma.04.rtf,P20,ma-nma,1,2,0
ma-nma.04.rtf,P22,ma-nma,1,2,0
ma-nma.04.rtf,P11,ma-nma,1,2,147.1
ma-nma.04.rtf,P24,ma-nma,1,2,0
ma-nma.04.rtf,P26,ma-nma,1,2,0
ma-nma.04.rtf,P28,ma-nma,1,2,0
ma-nma.04.rtf,P30,ma-nma,1,2,0
ma-nma.04.rtf,P32,ma-nma,1,2,0
ma-nma.04.rtf,P34,ma-nma,1,2,0
ma-nma.04.rtf,P14,ma-nma,1,2,479.3
ma-nma.04.rtf,P36,ma-nma,1,2,0
ma-nma.05.rtf,P01,ma-nma,1,2,0
ma-nma.05.rtf,P02,ma-nma,1,2,0
ma-nma.05.rtf,P03,ma-nma,1,2,0
ma-nma.05.rtf,P04,ma-nma,1,2,0
ma-nma.05.rtf,P05,ma-nma,1,2,0
ma-nma.05.rtf,P06,ma-nma,1,2,0
ma-nma.05.rtf,P09,ma-nma,1,2,0
ma-nma.05.rtf,P19,ma-nma,1,2,0
ma-nma.05.rtf,P21,ma-nma,1,2,0
ma-nma.05.rtf,P23,ma-nma,1,2,0
ma-nma.05.rtf,P25,ma-nma,1,2,0
ma-nma.04.rtf,P17,ma-nma,1,2,107.6
ma-nma.05.rtf,P27,ma-nma,1,2,0
ma-nma.05.rtf,P29,ma-nma,1,2,0
ma-nma.05.rtf,P31,ma-nma,1,2,0
ma-nma.05.rtf,P33,ma-nma,1,2,0
ma-nma.05.rtf,P35,ma-nma,1,2,0
ma-nma.05.rtf,P37,ma-nma,1,2,0
ma-nma.05.rtf,P12,ma-nma,1,2,0
ma-nma.05.rtf,P13,ma-nma,1,2,0
ma-nma.05.rtf,P14,ma-nma,1,2,0
ma-nma.05.rtf,P15,ma-nma,1,2,0
ma-nma.05.rtf,P16,ma-nma,1,2,0
ma-nma.05.rtf,P17,ma-nma,1,2,0
ma-nma.05.rtf,P18,ma-nma,1,2,0
ma-nma.05.rtf,P20,ma-nma,1,2,0
ma-nma.05.rtf,P22,ma-nma,1,2,0
ma-nma.05.rtf,P24,ma-nma,1,2,0
ma-nma.05.rtf,P26,ma-nma,1,2,0
ma-nma.05.rtf,P28,ma-nma,1,2,0
ma-nma.05.rtf,P30,ma-nma,1,2,0
ma-nma.05.rtf,P32,ma-nma,1,2,0
ma-nma.05.rtf,P34,ma-nma,1,2,0
ma-nma.05.rtf,P36,ma-nma,1,2,0
ma-nma.06.rtf,P01,ma-nma,1,2,0
ma-nma.06.rtf,P02,ma-nma,1,2,0
ma-nma.06.rtf,P04,ma-nma,1,2,0
ma-nma.06.rtf,P05,ma-nma,1,2,0
ma-nma.05.rtf,P07,ma-nma,1,2,616
ma-nma.06.rtf,P06,ma-nma,1,2,0
ma-nma.06.rtf,P07,ma-nma,1,2,0
ma-nma.06.rtf,P09,ma-nma,1,2,0
ma-nma.06.rtf,P19,ma-nma,1,2,0
ma-nma.06.rtf,P21,ma-nma,1,2,0
ma-nma.06.rtf,P23,ma-nma,1,2,0
ma-nma.06.rtf,P25,ma-nma,1,2,0
ma-nma.06.rtf,P27,ma-nma,1,2,0
ma-nma.06.rtf,P29,ma-nma,1,2,0
ma-nma.06.rtf,P31,ma-nma,1,2,0
ma-nma.06.rtf,P33,ma-nma,1,2,0
ma-nma.06.rtf,P35,ma-nma,1,2,0
ma-nma.06.rtf,P37,ma-nma,1,2,0
ma-nma.06.rtf,P10,ma-nma,1,2,0
ma-nma.06.rtf,P11,ma-nma,1,2,0
ma-nma.06.rtf,P12,ma-nma,1,2,0
ma-nma.05.rtf,P08,ma-nma,1,2,161.4
ma-nma.06.rtf,P13,ma-nma,1,2,0
ma-nma.05.rtf,P10,ma-nma,1,2,83.2
ma-nma.06.rtf,P14,ma-nma,1,2,0
ma-nma.06.rtf,P15,ma-nma,1,2,0
ma-nma.06.rtf,P16,ma-nma,1,2,0
ma-nma.06.rtf,P17,ma-nma,1,2,0
ma-nma.06.rtf,P18,ma-nma,1,2,0
ma-nma.06.rtf,P20,ma-nma,1,2,0
ma-nma.06.rtf,P22,ma-nma,1,2,0
ma-nma.06.rtf,P24,ma-nma,1,2,0
ma-nma.06.rtf,P26,ma-nma,1,2,0
ma-nma.05.rtf,P11,ma-nma,1,2,660.1
ma-nma.06.rtf,P28,ma-nma,1,2,0
ma-nma.06.rtf,P30,ma-nma,1,2,0
ma-nma.06.rtf,P32,ma-nma,1,2,0
ma-nma.06.rtf,P34,ma-nma,1,2,0
ma-nma.06.rtf,P36,ma-nma,1,2,0
ma-nma.07.rtf,P02,ma-nma,1,2,0
ma-nma.07.rtf,P03,ma-nma,1,2,0
ma-nma.07.rtf,P04,ma-nma,1,2,0
ma-nma.07.rtf,P05,ma-nma,1,2,0
ma-nma.07.rtf,P06,ma-nma,1,2,0
ma-nma.07.rtf,P07,ma-nma,1,2,0
ma-nma.07.rtf,P08,ma-nma,1,2,58.7
ma-nma.07.rtf,P09,ma-nma,1,2,0
ma-nma.07.rtf,P19,ma-nma,1,2,0
ma-nma.07.rtf,P21,ma-nma,1,2,68.5
ma-nma.07.rtf,P23,ma-nma,1,2,0
ma-nma.07.rtf,P29,ma-nma,1,2,0
ma-nma.07.rtf,P31,ma-nma,1,2,0
ma-nma.06.rtf,P03,ma-nma,1,2,170.8
ma-nma.07.rtf,P33,ma-nma,1,2,0
ma-nma.07.rtf,P35,ma-nma,1,2,0
ma-nma.07.rtf,P37,ma-nma,1,2,0
ma-nma.07.rtf,P10,ma-nma,1,2,0
ma-nma.07.rtf,P11,ma-nma,1,2,0
ma-nma.07.rtf,P12,ma-nma,1,2,0
ma-nma.06.rtf,P08,ma-nma,1,2,283.6
ma-nma.07.rtf,P13,ma-nma,1,2,0
ma-nma.07.rtf,P01,ma-nma,1,2,120.8
ma-nma.07.rtf,P14,ma-nma,1,2,0
ma-nma.07.rtf,P15,ma-nma,1,2,0
ma-nma.07.rtf,P17,ma-nma,1,2,0
ma-nma.07.rtf,P18,ma-nma,1,2,0
ma-nma.07.rtf,P25,ma-nma,1,2,186.3
ma-nma.07.rtf,P20,ma-nma,1,2,0
ma-nma.07.rtf,P22,ma-nma,1,2,0
ma-nma.07.rtf,P26,ma-nma,1,2,0
ma-nma.07.rtf,P28,ma-nma,1,2,0
ma-nma.07.rtf,P30,ma-nma,1,2,0
ma-nma.07.rtf,P27,ma-nma,1,2,293.4
ma-nma.07.rtf,P32,ma-nma,1,2,0
ma-nma.07.rtf,P34,ma-nma,1,2,0
ma-nma.07.rtf,P36,ma-nma,1,2,0
ma-nma.08.rtf,P01,ma-nma,1,2,0
ma-nma.08.rtf,P02,ma-nma,1,2,0
ma-nma.08.rtf,P04,ma-nma,1,2,0
ma-nma.08.rtf,P05,ma-nma,1,2,0
ma-nma.08.rtf,P06,ma-nma,1,2,0
ma-nma.08.rtf,P07,ma-nma,1,2,0
ma-nma.08.rtf,P09,ma-nma,1,2,0
ma-nma.08.rtf,P19,ma-nma,1,2,0
ma-nma.08.rtf,P21,ma-nma,1,2,0
ma-nma.08.rtf,P23,ma-nma,1,2,0
ma-nma.08.rtf,P25,ma-nma,1,2,0
ma-nma.08.rtf,P29,ma-nma,1,2,0
ma-nma.08.rtf,P31,ma-nma,1,2,0
ma-nma.08.rtf,P33,ma-nma,1,2,0
ma-nma.08.rtf,P35,ma-nma,1,2,0
ma-nma.08.rtf,P37,ma-nma,1,2,0
ma-nma.08.rtf,P10,ma-nma,1,2,0
ma-nma.08.rtf,P11,ma-nma,1,2,0
ma-nma.08.rtf,P12,ma-nma,1,2,0
ma-nma.08.rtf,P13,ma-nma,1,2,0
ma-nma.08.rtf,P14,ma-nma,1,2,0
ma-nma.07.rtf,P16,ma-nma,1,2,288.6
ma-nma.08.rtf,P16,ma-nma,1,2,0
ma-nma.07.rtf,P24,ma-nma,1,2,161.1
ma-nma.08.rtf,P17,ma-nma,1,2,0
ma-nma.08.rtf,P18,ma-nma,1,2,0
ma-nma.08.rtf,P20,ma-nma,1,2,0
ma-nma.08.rtf,P22,ma-nma,1,2,0
ma-nma.08.rtf,P24,ma-nma,1,2,0
ma-nma.08.rtf,P26,ma-nma,1,2,0
ma-nma.08.rtf,P28,ma-nma,1,2,0
ma-nma.08.rtf,P30,ma-nma,1,2,0
ma-nma.08.rtf,P32,ma-nma,1,2,0
ma-nma.08.rtf,P34,ma-nma,1,2,0
ma-nma.08.rtf,P03,ma-nma,1,2,230
ma-nma.08.rtf,P36,ma-nma,1,2,0
ma-nma.09.rtf,P02,ma-nma,1,2,0
ma-nma.09.rtf,P04,ma-nma,1,2,0
ma-nma.09.rtf,P05,ma-nma,1,2,0
ma-nma.09.rtf,P06,ma-nma,1,2,0
ma-nma.08.rtf,P08,ma-nma,1,2,112.4
ma-nma.09.rtf,P07,ma-nma,1,2,0
ma-nma.09.rtf,P08,ma-nma,1,2,0
ma-nma.09.rtf,P09,ma-nma,1,2,0
ma-nma.09.rtf,P19,ma-nma,1,2,0
ma-nma.09.rtf,P21,ma-nma,1,2,0
ma-nma.08.rtf,P27,ma-nma,1,2,83.1
ma-nma.08.rtf,P15,ma-nma,1,2,171.2
ma-nma.09.rtf,P23,ma-nma,1,2,0
ma-nma.09.rtf,P25,ma-nma,1,2,0
ma-nma.09.rtf,P29,ma-nma,1,2,0
ma-nma.09.rtf,P31,ma-nma,1,2,0
ma-nma.09.rtf,P33,ma-nma,1,2,0
ma-nma.09.rtf,P35,ma-nma,1,2,0
ma-nma.09.rtf,P37,ma-nma,1,2,0
ma-nma.09.rtf,P10,ma-nma,1,2,0
ma-nma.09.rtf,P11,ma-nma,1,2,0
ma-nma.09.rtf,P12,ma-nma,1,2,0
ma-nma.09.rtf,P13,ma-nma,1,2,0
ma-nma.09.rtf,P01,ma-nma,1,2,136.1
ma-nma.09.rtf,P15,ma-nma,1,2,0
ma-nma.09.rtf,P03,ma-nma,1,2,195.6
ma-nma.09.rtf,P17,ma-nma,1,2,0
ma-nma.09.rtf,P18,ma-nma,1,2,0
ma-nma.09.rtf,P22,ma-nma,1,2,0
ma-nma.09.rtf,P24,ma-nma,1,2,0
ma-nma.09.rtf,P27,ma-nma,1,2,185.8
ma-nma.09.rtf,P14,ma-nma,1,2,127.2
ma-nma.09.rtf,P26,ma-nma,1,2,0
ma-nma.09.rtf,P28,ma-nma,1,2,0
ma-nma.09.rtf,P30,ma-nma,1,2,0
ma-nma.09.rtf,P32,ma-nma,1,2,0
ma-nma.09.rtf,P16,ma-nma,1,2,151.6
ma-nma.09.rtf,P34,ma-nma,1,2,0
ma-nma.09.rtf,P36,ma-nma,1,2,0
ma-nma.10.rtf,P02,ma-nma,1,2,0
ma-nma.10.rtf,P03,ma-nma,1,2,0
ma-nma.10.rtf,P04,ma-nma,1,2,0
ma-nma.10.rtf,P05,ma-nma,1,2,0
ma-nma.10.rtf,P06,ma-nma,1,2,0
ma-nma.10.rtf,P07,ma-nma,1,2,0
ma-nma.10.rtf,P08,ma-nma,1,2,0
ma-nma.10.rtf,P09,ma-nma,1,2,0
ma-nma.10.rtf,P19,ma-nma,1,2,0
ma-nma.10.rtf,P21,ma-nma,1,2,0
ma-nma.09.rtf,P20,ma-nma,1,2,342.3
ma-nma.10.rtf,P23,ma-nma,1,2,0
ma-nma.10.rtf,P27,ma-nma,1,2,0
ma-nma.10.rtf,P29,ma-nma,1,2,0
ma-nma.10.rtf,P31,ma-nma,1,2,0
ma-nma.10.rtf,P33,ma-nma,1,2,0
ma-nma.10.rtf,P35,ma-nma,1,2,0
ma-nma.10.rtf,P37,ma-nma,1,2,0
ma-nma.10.rtf,P10,ma-nma,1,2,0
ma-nma.10.rtf,P11,ma-nma,1,2,0
ma-nma.10.rtf,P12,ma-nma,1,2,0
ma-nma.10.rtf,P13,ma-nma,1,2,0
ma-nma.10.rtf,P14,ma-nma,1,2,0
ma-nma.10.rtf,P15,ma-nma,1,2,0
ma-nma.10.rtf,P01,ma-nma,1,2,186.3
ma-nma.10.rtf,P16,ma-nma,1,2,0
ma-nma.10.rtf,P17,ma-nma,1,2,0
ma-nma.10.rtf,P18,ma-nma,1,2,0
ma-nma.10.rtf,P20,ma-nma,1,2,0
ma-nma.10.rtf,P25,ma-nma,1,2,266.8
ma-nma.10.rtf,P22,ma-nma,1,2,0
ma-nma.10.rtf,P24,ma-nma,1,2,0
ma-nma.10.rtf,P26,ma-nma,1,2,0
ma-nma.10.rtf,P28,ma-nma,1,2,0
ma-nma.10.rtf,P30,ma-nma,1,2,0
ma-nma.10.rtf,P32,ma-nma,1,2,0
ma-nma.10.rtf,P34,ma-nma,1,2,0
ma-nma.10.rtf,P36,ma-nma,1,2,0
ma-nma.11.rtf,P01,ma-nma,1,2,0
ma-nma.11.rtf,P02,ma-nma,1,2,0
ma-nma.11.rtf,P04,ma-nma,1,2,0
ma-nma.11.rtf,P03,ma-nma,1,2,176.1
ma-nma.11.rtf,P05,ma-nma,1,2,0
ma-nma.11.rtf,P06,ma-nma,1,2,0
ma-nma.11.rtf,P07,ma-nma,1,2,0
ma-nma.11.rtf,P08,ma-nma,1,2,0
ma-nma.11.rtf,P16,ma-nma,1,2,401.5
ma-nma.11.rtf,P09,ma-nma,1,2,0
ma-nma.11.rtf,P19,ma-nma,1,2,0
ma-nma.11.rtf,P21,ma-nma,1,2,0
ma-nma.11.rtf,P23,ma-nma,1,2,0
ma-nma.11.rtf,P25,ma-nma,1,2,0
ma-nma.11.rtf,P27,ma-nma,1,2,0
ma-nma.12.rtf,P25,ma-nma,1,2,140.9
ma-nma.12.rtf,P27,ma-nma,1,2,254.3
ma-nma.11.rtf,P29,ma-nma,1,2,0
ma-nma.11.rtf,P31,ma-nma,1,2,0
nma-ma.01.rtf,P27,nma-ma,1,1,220.2
ma-nma.11.rtf,P33,ma-nma,1,2,0
nma-ma.01.rtf,P11,nma-ma,1,1,210.4
ma-nma.11.rtf,P35,ma-nma,1,2,0
ma-nma.11.rtf,P37,ma-nma,1,2,0
nma-ma.01.rtf,P14,nma-ma,1,1,313.1
ma-nma.11.rtf,P10,ma-nma,1,2,0
ma-nma.11.rtf,P11,ma-nma,1,2,0
ma-nma.11.rtf,P12,ma-nma,1,2,0
ma-nma.11.rtf,P13,ma-nma,1,2,0
ma-nma.11.rtf,P14,ma-nma,1,2,0
ma-nma.11.rtf,P15,ma-nma,1,2,0
ma-nma.11.rtf,P17,ma-nma,1,2,0
ma-nma.11.rtf,P18,ma-nma,1,2,0
ma-nma.11.rtf,P20,ma-nma,1,2,0
ma-nma.11.rtf,P22,ma-nma,1,2,0
ma-nma.11.rtf,P24,ma-nma,1,2,0
ma-nma.11.rtf,P26,ma-nma,1,2,0
ma-nma.11.rtf,P28,ma-nma,1,2,0
ma-nma.11.rtf,P30,ma-nma,1,2,0
ma-nma.11.rtf,P32,ma-nma,1,2,0
ma-nma.11.rtf,P34,ma-nma,1,2,0
ma-nma.11.rtf,P36,ma-nma,1,2,0
ma-nma.12.rtf,P01,ma-nma,1,2,0
nma-ma.01.rtf,P16,nma-ma,1,1,342.3
ma-nma.12.rtf,P02,ma-nma,1,2,0
ma-nma.12.rtf,P03,ma-nma,1,2,0
ma-nma.12.rtf,P04,ma-nma,1,2,0
ma-nma.12.rtf,P05,ma-nma,1,2,0
ma-nma.12.rtf,P06,ma-nma,1,2,0
ma-nma.12.rtf,P07,ma-nma,1,2,0
ma-nma.12.rtf,P08,ma-nma,1,2,0
nma-ma.01.rtf,P17,nma-ma,1,1,88
ma-nma.12.rtf,P09,ma-nma,1,2,0
ma-nma.12.rtf,P19,ma-nma,1,2,0
ma-nma.12.rtf,P21,ma-nma,1,2,0
ma-nma.12.rtf,P23,ma-nma,1,2,0
ma-nma.12.rtf,P29,ma-nma,1,2,0
nma-ma.01.rtf,P28,nma-ma,1,1,92.9
ma-nma.12.rtf,P31,ma-nma,1,2,0
ma-nma.12.rtf,P33,ma-nma,1,2,0
ma-nma.12.rtf,P35,ma-nma,1,2,0
ma-nma.12.rtf,P37,ma-nma,1,2,0
nma-ma.02.rtf,P08,nma-ma,1,1,156.7
ma-nma.12.rtf,P10,ma-nma,1,2,0
ma-nma.12.rtf,P11,ma-nma,1,2,0
ma-nma.12.rtf,P12,ma-nma,1,2,0
ma-nma.12.rtf,P13,ma-nma,1,2,0
nma-ma.02.rtf,P10,nma-ma,1,1,151.7
ma-nma.12.rtf,P14,ma-nma,1,2,0
ma-nma.12.rtf,P15,ma-nma,1,2,0
ma-nma.12.rtf,P16,ma-nma,1,2,0
ma-nma.12.rtf,P17,ma-nma,1,2,0
ma-nma.12.rtf,P18,ma-nma,1,2,0
nma-ma.02.rtf,P20,nma-ma,1,1,180.9
ma-nma.12.rtf,P20,ma-nma,1,2,0
ma-nma.12.rtf,P22,ma-nma,1,2,0
ma-nma.12.rtf,P24,ma-nma,1,2,0
ma-nma.12.rtf,P26,ma-nma,1,2,0
ma-nma.12.rtf,P28,ma-nma,1,2,0
nma-ma.03.rtf,P25,nma-ma,1,1,216.4
ma-nma.12.rtf,P30,ma-nma,1,2,0
ma-nma.12.rtf,P32,ma-nma,1,2,0
ma-nma.12.rtf,P34,ma-nma,1,2,0
ma-nma.12.rtf,P36,ma-nma,1,2,0
nma-ma.01.rtf,P01,nma-ma,1,1,0
nma-ma.01.rtf,P02,nma-ma,1,1,0
nma-ma.01.rtf,P03,nma-ma,1,1,0
nma-ma.01.rtf,P04,nma-ma,1,1,0
nma-ma.01.rtf,P05,nma-ma,1,1,0
nma-ma.01.rtf,P06,nma-ma,1,1,0
nma-ma.01.rtf,P07,nma-ma,1,1,0
nma-ma.01.rtf,P08,nma-ma,1,1,0
nma-ma.01.rtf,P09,nma-ma,1,1,0
nma-ma.01.rtf,P19,nma-ma,1,1,0
nma-ma.01.rtf,P21,nma-ma,1,1,0
nma-ma.01.rtf,P23,nma-ma,1,1,0
nma-ma.01.rtf,P25,nma-ma,1,1,0
nma-ma.01.rtf,P29,nma-ma,1,1,0
nma-ma.01.rtf,P31,nma-ma,1,1,0
nma-ma.01.rtf,P33,nma-ma,1,1,0
nma-ma.01.rtf,P35,nma-ma,1,1,0
nma-ma.01.rtf,P37,nma-ma,1,1,0
nma-ma.01.rtf,P10,nma-ma,1,1,0
nma-ma.01.rtf,P12,nma-ma,1,1,0
nma-ma.01.rtf,P13,nma-ma,1,1,0
nma-ma.01.rtf,P15,nma-ma,1,1,0
nma-ma.01.rtf,P18,nma-ma,1,1,0
nma-ma.03.rtf,P22,nma-ma,1,1,90.8
nma-ma.01.rtf,P20,nma-ma,1,1,0
nma-ma.01.rtf,P22,nma-ma,1,1,0
nma-ma.04.rtf,P01,nma-ma,1,1,206.4
nma-ma.01.rtf,P24,nma-ma,1,1,69.7
nma-ma.01.rtf,P26,nma-ma,1,1,0
nma-ma.04.rtf,P25,nma-ma,1,1,161
nma-ma.01.rtf,P30,nma-ma,1,1,0
nma-ma.01.rtf,P32,nma-ma,1,1,0
nma-ma.01.rtf,P34,nma-ma,1,1,0
nma-ma.01.rtf,P36,nma-ma,1,1,0
nma-ma.02.rtf,P01,nma-ma,1,1,0
nma-ma.02.rtf,P02,nma-ma,1,1,0
nma-ma.04.rtf,P27,nma-ma,1,1,533.1
nma-ma.02.rtf,P03,nma-ma,1,1,0
nma-ma.04.rtf,P20,nma-ma,1,1,391.3
nma-ma.05.rtf,P23,nma-ma,1,1,342.1
nma-ma.05.rtf,P25,nma-ma,1,1,166.4
nma-ma.02.rtf,P04,nma-ma,1,1,0
nma-ma.02.rtf,P05,nma-ma,1,1,0
nma-ma.02.rtf,P06,nma-ma,1,1,0
nma-ma.02.rtf,P07,nma-ma,1,1,0
nma-ma.02.rtf,P09,nma-ma,1,1,0
nma-ma.02.rtf,P19,nma-ma,1,1,0
nma-ma.02.rtf,P21,nma-ma,1,1,0
nma-ma.02.rtf,P23,nma-ma,1,1,0
nma-ma.02.rtf,P25,nma-ma,1,1,0
nma-ma.02.rtf,P27,nma-ma,1,1,0
nma-ma.02.rtf,P29,nma-ma,1,1,0
nma-ma.02.rtf,P31,nma-ma,1,1,0
nma-ma.02.rtf,P33,nma-ma,1,1,0
nma-ma.02.rtf,P35,nma-ma,1,1,0
nma-ma.02.rtf,P37,nma-ma,1,1,0
nma-ma.05.rtf,P27,nma-ma,1,1,97.8
nma-ma.02.rtf,P11,nma-ma,1,1,0
nma-ma.02.rtf,P12,nma-ma,1,1,0
nma-ma.02.rtf,P13,nma-ma,1,1,0
nma-ma.02.rtf,P14,nma-ma,1,1,0
nma-ma.05.rtf,P20,nma-ma,1,1,293.4
nma-ma.02.rtf,P15,nma-ma,1,1,0
nma-ma.02.rtf,P16,nma-ma,1,1,0
nma-ma.02.rtf,P17,nma-ma,1,1,0
nma-ma.05.rtf,P26,nma-ma,1,1,110.9
nma-ma.02.rtf,P18,nma-ma,1,1,0
nma-ma.02.rtf,P22,nma-ma,1,1,0
nma-ma.02.rtf,P24,nma-ma,1,1,0
nma-ma.05.rtf,P32,nma-ma,1,1,684.6
nma-ma.02.rtf,P26,nma-ma,1,1,0
nma-ma.02.rtf,P28,nma-ma,1,1,0
nma-ma.02.rtf,P30,nma-ma,1,1,0
nma-ma.02.rtf,P32,nma-ma,1,1,0
nma-ma.06.rtf,P25,nma-ma,1,1,302
nma-ma.02.rtf,P34,nma-ma,1,1,0
nma-ma.02.rtf,P36,nma-ma,1,1,0
nma-ma.06.rtf,P14,nma-ma,1,1,102.7
nma-ma.03.rtf,P01,nma-ma,1,1,0
nma-ma.03.rtf,P02,nma-ma,1,1,0
nma-ma.03.rtf,P03,nma-ma,1,1,0
nma-ma.03.rtf,P04,nma-ma,1,1,0
nma-ma.03.rtf,P05,nma-ma,1,1,0
nma-ma.03.rtf,P06,nma-ma,1,1,0
nma-ma.03.rtf,P07,nma-ma,1,1,0
nma-ma.03.rtf,P08,nma-ma,1,1,0
nma-ma.06.rtf,P16,nma-ma,1,1,513.4
nma-ma.03.rtf,P09,nma-ma,1,1,0
nma-ma.03.rtf,P19,nma-ma,1,1,0
nma-ma.03.rtf,P21,nma-ma,1,1,0
nma-ma.06.rtf,P20,nma-ma,1,1,249.3
nma-ma.03.rtf,P23,nma-ma,1,1,0
nma-ma.07.rtf,P35,nma-ma,1,1,195.6
nma-ma.03.rtf,P27,nma-ma,1,1,0
nma-ma.03.rtf,P29,nma-ma,1,1,0
nma-ma.03.rtf,P31,nma-ma,1,1,0
nma-ma.03.rtf,P33,nma-ma,1,1,0
nma-ma.03.rtf,P35,nma-ma,1,1,0
nma-ma.03.rtf,P37,nma-ma,1,1,0
nma-ma.03.rtf,P10,nma-ma,1,1,0
nma-ma.03.rtf,P11,nma-ma,1,1,0
nma-ma.03.rtf,P12,nma-ma,1,1,0
nma-ma.03.rtf,P13,nma-ma,1,1,0
nma-ma.03.rtf,P14,nma-ma,1,1,0
nma-ma.03.rtf,P15,nma-ma,1,1,0
nma-ma.03.rtf,P16,nma-ma,1,1,0
nma-ma.03.rtf,P17,nma-ma,1,1,0
nma-ma.03.rtf,P18,nma-ma,1,1,0
nma-ma.03.rtf,P20,nma-ma,1,1,0
nma-ma.03.rtf,P24,nma-ma,1,1,0
nma-ma.03.rtf,P26,nma-ma,1,1,0
nma-ma.03.rtf,P28,nma-ma,1,1,0
nma-ma.03.rtf,P30,nma-ma,1,1,0
nma-ma.03.rtf,P32,nma-ma,1,1,0
nma-ma.03.rtf,P34,nma-ma,1,1,0
nma-ma.03.rtf,P36,nma-ma,1,1,0
nma-ma.04.rtf,P02,nma-ma,1,1,0
nma-ma.04.rtf,P03,nma-ma,1,1,0
nma-ma.04.rtf,P04,nma-ma,1,1,0
nma-ma.04.rtf,P05,nma-ma,1,1,0
nma-ma.04.rtf,P06,nma-ma,1,1,0
nma-ma.04.rtf,P07,nma-ma,1,1,0
nma-ma.04.rtf,P08,nma-ma,1,1,0
nma-ma.04.rtf,P09,nma-ma,1,1,0
